JunctionID,StreetIntersectCount,JunctionType,x,y
666,4,Junction,-123.173062,49.23189619
667,4,Junction,-123.1730517,49.23278948
668,4,Junction,-123.1730405,49.2337635
669,4,Junction,-123.1730292,49.23473948
670,4,Junction,-123.1729845,49.22338627
671,3,Junction,-123.1730268,49.23568162
672,4,Junction,-123.1730244,49.23662427
673,4,Junction,-123.1730187,49.23757403
674,4,Junction,-123.173013,49.23852347
675,4,Junction,-123.1730073,49.23947336
676,4,Junction,-123.1730016,49.24042265
677,4,Junction,-123.172992,49.24137032
678,4,Junction,-123.1729825,49.24231889
679,3,Junction,-123.1729194,49.22536895
680,4,Junction,-123.1729729,49.2432678
681,4,Junction,-123.1729633,49.24421701
682,3,Junction,-123.1729537,49.24516717
683,4,Junction,-123.1729445,49.24611677
684,3,Junction,-123.1729608,49.25100146
685,4,Junction,-123.1729353,49.24706477
686,3,Junction,-123.172854,49.22736352
687,4,Junction,-123.172926,49.24801484
688,3,Junction,-123.1729168,49.2489642
689,3,Junction,-123.1729067,49.25000612
690,3,Junction,-123.1728817,49.25238817
691,4,Junction,-123.1728777,49.25280976
692,4,Junction,-123.172869,49.25371372
693,4,Junction,-123.1728596,49.254619
694,4,Junction,-123.1728501,49.25552319
695,3,Junction,-123.1728271,49.2577301
696,4,Junction,-123.1722901,49.25190268
697,3,Junction,-123.172259,49.25772124
698,4,Junction,-123.1722229,49.2587163
699,4,Junction,-123.1721901,49.25962169
700,4,Junction,-123.1721573,49.26052598
701,4,Junction,-123.1721246,49.26142995
702,4,Junction,-123.1720722,49.25000327
703,4,Junction,-123.1720918,49.26233416
704,4,Junction,-123.1720583,49.26325792
705,3,Junction,-123.1720272,49.26413212
706,3,Junction,-123.1716271,49.22742752
707,3,Junction,-123.1716035,49.2293464
708,3,Junction,-123.1715833,49.23099642
709,4,Junction,-123.1713829,49.2273471
710,1,Dead end,-123.1713591,49.23567824
711,3,Junction,-123.1713396,49.25099363
712,3,Junction,-123.1712025,49.26411818
713,4,Junction,-123.1711711,49.26499962
714,3,Junction,-123.1711414,49.26583793
715,4,Junction,-123.1711116,49.2666761
716,4,Junction,-123.1710818,49.267514
717,4,Junction,-123.1710502,49.26840389
718,4,Junction,-123.1710356,49.26930374
719,3,Junction,-123.1709871,49.27018137
720,3,Junction,-123.1709554,49.27107481
721,3,Junction,-123.170552,49.25008529
722,1,Dead end,-123.1703599,49.21602955
723,2,Junction,-123.1703342,49.21684868
724,4,Junction,-123.1703109,49.2309882
725,3,Junction,-123.1702942,49.22933798
726,4,Junction,-123.1703014,49.23188984
727,4,Junction,-123.1702924,49.23278311
728,3,Junction,-123.1702674,49.22733463
729,4,Junction,-123.1702826,49.23375841
730,4,Junction,-123.1702694,49.23661356
731,4,Junction,-123.1702611,49.23756323
732,4,Junction,-123.1703262,49.25769114
733,4,Junction,-123.1702429,49.23473552
734,4,Junction,-123.1702527,49.23851255
735,4,Junction,-123.1702443,49.23946236
736,3,Junction,-123.170268,49.24800449
737,4,Junction,-123.1702359,49.24041175
738,1,Dead end,-123.1701899,49.22854228
739,4,Junction,-123.1702902,49.25868621
740,4,Junction,-123.1702276,49.24135966
741,4,Junction,-123.1702192,49.2423082
742,4,Junction,-123.1702108,49.24325725
743,4,Junction,-123.1702574,49.2595916
744,4,Junction,-123.1702025,49.24420577
745,4,Junction,-123.1701951,49.24515642
746,4,Junction,-123.1701887,49.2461066
747,4,Junction,-123.1701823,49.24705381
748,4,Junction,-123.1702247,49.26049596
749,3,Junction,-123.1701762,49.24795404
750,4,Junction,-123.170192,49.26140005
751,3,Junction,-123.1701349,49.25098822
752,4,Junction,-123.1701251,49.25189279
753,4,Junction,-123.1701593,49.26230435
754,4,Junction,-123.1701153,49.25279741
755,3,Junction,-123.1701261,49.25711449
756,4,Junction,-123.1701056,49.25370175
757,4,Junction,-123.1701255,49.26322783
758,4,Junction,-123.1700957,49.25460665
759,4,Junction,-123.1700859,49.2555109
760,3,Junction,-123.170076,49.25641602
761,3,Junction,-123.1700944,49.26409851
762,1,Dead end,-123.1697392,49.26581683
763,3,Junction,-123.1696454,49.25008134
764,3,Junction,-123.1696072,49.24899655
765,3,Junction,-123.1695938,49.26321896
766,3,Junction,-123.16918,49.27105155
767,3,Junction,-123.1689249,49.22731962
768,4,Junction,-123.1689054,49.22932902
769,3,Junction,-123.1688895,49.23097899
770,3,Junction,-123.1687262,49.24704799
771,4,Junction,-123.1683949,49.22577366
772,3,Junction,-123.168355,49.22333531
773,3,Junction,-123.1682848,49.22134451
774,4,Junction,-123.1684176,49.26495789
775,4,Junction,-123.1683917,49.25766116
776,2,Psudo,-123.1682585,49.21906304
777,2,Psudo,-123.1682357,49.21708213
778,4,Junction,-123.1683664,49.25708715
779,1,Dead end,-123.1682203,49.2157455
780,4,Junction,-123.1683876,49.26579645
781,4,Junction,-123.1683554,49.25865607
782,4,Junction,-123.1683577,49.26663457
783,4,Junction,-123.1683224,49.25956145
784,4,Junction,-123.1683278,49.26747004
785,4,Junction,-123.1682895,49.26046586
786,4,Junction,-123.168297,49.26836242
787,4,Junction,-123.1682565,49.26137007
788,4,Junction,-123.1682663,49.26925553
789,3,Junction,-123.1682355,49.27014689
790,4,Junction,-123.1681894,49.26319766
791,4,Junction,-123.168205,49.27103876
792,2,Psudo,-123.1680695,49.232778
793,3,Junction,-123.1681921,49.27141604
794,4,Junction,-123.1681588,49.26406481
795,3,Junction,-123.1680579,49.23850382
796,4,Junction,-123.1680372,49.23945352
797,6,Junction,-123.1681133,49.26227278
798,4,Junction,-123.1680165,49.24040297
799,4,Junction,-123.1679936,49.24135099
800,3,Junction,-123.1679707,49.24229944
801,3,Junction,-123.167925,49.24419645
802,3,Junction,-123.1678435,49.22661914
803,4,Junction,-123.1679024,49.24514757
804,3,Junction,-123.1678729,49.24229906
805,4,Junction,-123.1678792,49.24609804
806,4,Junction,-123.1678635,49.24324825
807,4,Junction,-123.1679071,49.25640669
808,3,Junction,-123.167854,49.24419616
809,4,Junction,-123.1678648,49.24808261
810,4,Junction,-123.1678433,49.2491233
811,4,Junction,-123.1678237,49.2500734
812,4,Junction,-123.167805,49.25097773
813,4,Junction,-123.1677909,49.25188208
814,4,Junction,-123.1677819,49.25278691
815,4,Junction,-123.167773,49.2536914
816,4,Junction,-123.1677528,49.25459614
817,4,Junction,-123.1677213,49.25550033
818,3,Junction,-123.1677211,49.25707711
819,3,Junction,-123.1677152,49.25765032
820,4,Junction,-123.1674471,49.22730346
821,3,Junction,-123.1674239,49.22931944
822,3,Junction,-123.1674051,49.23096935
823,3,Junction,-123.1674043,49.23101174
824,3,Junction,-123.1673995,49.23188311
825,3,Junction,-123.1673875,49.23277633
826,3,Junction,-123.1673859,49.23289722
827,3,Junction,-123.1673744,49.23375298
828,3,Junction,-123.167374,49.23378092
829,3,Junction,-123.1673612,49.23473114
830,2,Psudo,-123.166572,49.24656653
831,4,Junction,-123.1664972,49.26403588
832,3,Junction,-123.1664569,49.25763116
833,4,Junction,-123.1664673,49.26492947
834,4,Junction,-123.1664211,49.25862591
835,4,Junction,-123.1664371,49.26576704
836,4,Junction,-123.1663885,49.2595313
837,4,Junction,-123.1664078,49.26660513
838,4,Junction,-123.1663559,49.26043576
839,4,Junction,-123.166379,49.2674406
840,4,Junction,-123.1663483,49.26833326
841,5,Junction,-123.1663233,49.26134009
842,4,Junction,-123.1663157,49.2692259
843,4,Junction,-123.1662908,49.26224462
844,3,Junction,-123.1661616,49.22728869
845,4,Junction,-123.1662858,49.2701173
846,4,Junction,-123.1662577,49.26316751
847,4,Junction,-123.166255,49.27101013
848,3,Junction,-123.1662236,49.27190402
849,3,Junction,-123.1662134,49.27220528
850,3,Junction,-123.1659429,49.24609082
851,3,Junction,-123.1658574,49.23472884
852,3,Junction,-123.1658215,49.23100892
853,4,Junction,-123.1657921,49.23659597
854,3,Junction,-123.1657944,49.24603289
855,3,Junction,-123.1657497,49.23287004
856,3,Junction,-123.1657579,49.23754516
857,4,Junction,-123.1657242,49.23849445
858,4,Junction,-123.165691,49.239444
859,4,Junction,-123.1656579,49.24039353
860,4,Junction,-123.1656234,49.24134181
861,4,Junction,-123.1655888,49.24229034
862,1,Dead end,-123.1655711,49.24650216
863,3,Junction,-123.1655542,49.24323945
864,4,Junction,-123.1655197,49.2441865
865,3,Junction,-123.1654966,49.24480804
866,1,Dead end,-123.1654316,49.2464657
867,3,Junction,-123.1654132,49.24705967
868,4,Junction,-123.1653767,49.2480727
869,4,Junction,-123.1653352,49.24911336
870,3,Junction,-123.1653037,49.25006263
871,3,Junction,-123.1652703,49.25096616
872,4,Junction,-123.1652371,49.2518702
873,4,Junction,-123.165203,49.25277523
874,4,Junction,-123.1651696,49.25367975
875,4,Junction,-123.1651355,49.25458379
876,4,Junction,-123.1651022,49.25548773
877,4,Junction,-123.1650686,49.2563942
878,3,Junction,-123.1650449,49.25703546
879,5,Junction,-123.1648859,49.25760595
880,3,Junction,-123.1648575,49.25840225
881,3,Junction,-123.16485,49.25860129
882,3,Junction,-123.1648243,49.25932303
883,3,Junction,-123.164818,49.25950678
884,3,Junction,-123.1647915,49.26024372
885,3,Junction,-123.164786,49.2604113
886,4,Junction,-123.1647579,49.26118326
887,3,Junction,-123.1647212,49.26222034
888,3,Junction,-123.1646918,49.26304314
889,3,Junction,-123.1646881,49.26314343
890,4,Junction,-123.164656,49.26400874
891,4,Junction,-123.1646237,49.26490235
892,2,Psudo,-123.1645503,49.24554734
893,4,Junction,-123.1645947,49.26574038
894,4,Junction,-123.1645639,49.26657932
895,3,Junction,-123.1644252,49.22726956
896,4,Junction,-123.1645342,49.2674315
897,4,Junction,-123.1645032,49.26831125
898,3,Junction,-123.1644293,49.24706191
899,3,Junction,-123.1643506,49.22912872
900,4,Junction,-123.1644715,49.26919738
901,4,Junction,-123.1644395,49.27008988
902,4,Junction,-123.1642797,49.23098428
903,4,Junction,-123.1644072,49.27098323
904,4,Junction,-123.1642948,49.24416967
905,4,Junction,-123.164376,49.27187652
906,4,Junction,-123.1643449,49.27273276
907,4,Junction,-123.1642076,49.23284415
908,3,Junction,-123.1643212,49.27341481
909,1,Dead end,-123.1643118,49.27385904
910,3,Junction,-123.164176,49.23372888
911,4,Junction,-123.1641422,49.23470234
912,4,Junction,-123.1640735,49.23656056
913,4,Junction,-123.1641092,49.25637622
914,3,Junction,-123.1640577,49.24226153
915,3,Junction,-123.1640067,49.2384251
916,3,Junction,-123.1638298,49.22508433
917,3,Junction,-123.1638034,49.22569854
918,3,Junction,-123.1637907,49.22600796
919,3,Junction,-123.1637389,49.2272593
920,3,Junction,-123.1636948,49.22396129
921,3,Junction,-123.1635468,49.24525354
922,4,Junction,-123.1634177,49.25545938
923,3,Junction,-123.1630147,49.22725247
924,4,Junction,-123.1629395,49.22910412
925,3,Junction,-123.1629231,49.24726274
926,4,Junction,-123.1628664,49.23096362
927,4,Junction,-123.1627979,49.23282379
928,3,Junction,-123.1628266,49.24432156
929,4,Junction,-123.1627307,49.23468102
930,3,Junction,-123.1627455,49.24414131
931,4,Junction,-123.1627267,49.25454448
932,4,Junction,-123.1626639,49.23653958
933,3,Junction,-123.162674,49.25635279
934,4,Junction,-123.1625967,49.23840294
935,4,Junction,-123.1626322,49.25742717
936,4,Junction,-123.16256,49.23938217
937,4,Junction,-123.1625982,49.25836703
938,4,Junction,-123.162524,49.24035062
939,4,Junction,-123.1625643,49.25928729
940,4,Junction,-123.1624906,49.24129876
941,4,Junction,-123.1625294,49.26020801
942,4,Junction,-123.1624572,49.24223385
943,4,Junction,-123.1624941,49.26114776
944,3,Junction,-123.1624137,49.24854677
945,4,Junction,-123.1624247,49.26300745
946,4,Junction,-123.1623875,49.26397383
947,4,Junction,-123.1623546,49.2648844
948,4,Junction,-123.1623234,49.2657226
949,4,Junction,-123.162292,49.26656106
950,1,Dead end,-123.162115,49.21371736
951,4,Junction,-123.1622605,49.26741848
952,4,Junction,-123.1622291,49.26827541
953,4,Junction,-123.162196,49.26915751
954,4,Junction,-123.1621639,49.27003951
955,4,Junction,-123.1621309,49.27092114
956,4,Junction,-123.1620498,49.25362902
957,4,Junction,-123.1621024,49.2718038
958,3,Junction,-123.1619437,49.22723873
959,1,Dead end,-123.1619236,49.22775088
960,4,Junction,-123.1620651,49.27268619
961,3,Junction,-123.1620327,49.27356827
962,3,Junction,-123.1617068,49.24660596
963,3,Junction,-123.1615973,49.22252319
964,3,Junction,-123.1615312,49.22908267
965,4,Junction,-123.1615533,49.24770594
966,4,Junction,-123.1614608,49.23094309
967,4,Junction,-123.1613898,49.23280205
968,4,Junction,-123.1613338,49.22505342
969,4,Junction,-123.1613905,49.25271329
970,4,Junction,-123.1613219,49.23465936
971,3,Junction,-123.161325,49.24507849
972,3,Junction,-123.1612539,49.22722993
973,4,Junction,-123.1612524,49.23651865
974,3,Junction,-123.1611854,49.23838077
975,3,Junction,-123.1610608,49.24598221
976,4,Junction,-123.1607326,49.25179903
977,4,Junction,-123.1604877,49.24518601
978,4,Junction,-123.1604534,49.24709427
979,3,Junction,-123.1604384,49.25269816
980,4,Junction,-123.1604049,49.25360263
981,4,Junction,-123.1603723,49.25450668
982,4,Junction,-123.1603389,49.25540987
983,4,Junction,-123.1603048,49.25631481
984,3,Junction,-123.1601965,49.22721654
985,4,Junction,-123.1602642,49.25739001
986,3,Junction,-123.1601371,49.22503799
987,4,Junction,-123.1602287,49.25832944
988,4,Junction,-123.1601183,49.22906059
989,4,Junction,-123.1601939,49.25924964
990,3,Junction,-123.1600575,49.22721512
991,4,Junction,-123.1601598,49.26017041
992,4,Junction,-123.160051,49.23092072
993,3,Junction,-123.1601253,49.2611103
994,4,Junction,-123.1599819,49.23278064
995,3,Junction,-123.160054,49.26297051
996,4,Junction,-123.1600185,49.26393622
997,3,Junction,-123.1599131,49.23463693
998,4,Junction,-123.1599846,49.26484675
999,4,Junction,-123.1599225,49.25067363
1000,4,Junction,-123.1599544,49.26568519
1001,3,Junction,-123.1598664,49.24218863
1002,3,Junction,-123.1598457,49.23649723
1003,4,Junction,-123.1599236,49.26652314
1004,1,Dead end,-123.1598056,49.23561036
1005,4,Junction,-123.1598912,49.26738108
1006,4,Junction,-123.159777,49.23835883
1007,4,Junction,-123.1598596,49.26823776
1008,4,Junction,-123.1597394,49.23933849
1009,4,Junction,-123.1598267,49.26912176
1010,4,Junction,-123.1597028,49.24030782
1011,4,Junction,-123.1597939,49.27000288
1012,4,Junction,-123.1596669,49.24125549
1013,4,Junction,-123.1597609,49.27088449
1014,4,Junction,-123.1597288,49.27176659
1015,3,Junction,-123.1596307,49.24218449
1016,4,Junction,-123.1596959,49.27264863
1017,2,Junction,-123.1596694,49.27334096
1018,4,Junction,-123.1592731,49.24977014
1019,3,Junction,-123.1592559,49.24557066
1020,3,Junction,-123.1591991,49.24758265
1021,3,Junction,-123.1591581,49.24316477
1022,3,Junction,-123.1590172,49.22286737
1023,4,Junction,-123.1589403,49.22502099
1024,3,Junction,-123.1588423,49.22197279
1025,3,Junction,-123.1587762,49.22185446
1026,4,Junction,-123.1587867,49.22719857
1027,3,Junction,-123.1587444,49.22815357
1028,4,Junction,-123.1587057,49.22903843
1029,3,Junction,-123.1586758,49.22992521
1030,4,Junction,-123.1586419,49.23089798
1031,3,Junction,-123.1586037,49.23187594
1032,4,Junction,-123.1585732,49.23276024
1033,4,Junction,-123.1585204,49.21957397
1034,3,Junction,-123.1586103,49.2488517
1035,3,Junction,-123.158541,49.23364491
1036,3,Junction,-123.1585053,49.23461583
1037,3,Junction,-123.1584702,49.23559066
1038,4,Junction,-123.1584369,49.23647625
1039,3,Junction,-123.1584044,49.23736014
1040,4,Junction,-123.1583681,49.238337
1041,3,Junction,-123.1582273,49.24623344
1042,4,Junction,-123.1581357,49.23931336
1043,4,Junction,-123.1581036,49.25175689
1044,4,Junction,-123.1580699,49.25266052
1045,3,Junction,-123.1580249,49.24803984
1046,4,Junction,-123.1580371,49.25356502
1047,4,Junction,-123.1580038,49.25446858
1048,4,Junction,-123.1579702,49.25537175
1049,4,Junction,-123.1579367,49.25627677
1050,4,Junction,-123.1578962,49.25735236
1051,4,Junction,-123.1578607,49.25829179
1052,3,Junction,-123.1577432,49.22500683
1053,4,Junction,-123.1578267,49.25921249
1054,3,Junction,-123.1577369,49.23460413
1055,4,Junction,-123.1577917,49.26013275
1056,3,Junction,-123.1577037,49.23557951
1057,3,Junction,-123.1576648,49.22718449
1058,4,Junction,-123.1576978,49.24027645
1059,4,Junction,-123.1577556,49.26107298
1060,3,Junction,-123.1577314,49.26201396
1061,3,Junction,-123.1577035,49.26247261
1062,4,Junction,-123.1576873,49.26293357
1063,4,Junction,-123.157651,49.26389904
1064,4,Junction,-123.1576163,49.26480967
1065,4,Junction,-123.1575853,49.26564755
1066,4,Junction,-123.1575544,49.26648594
1067,4,Junction,-123.1574564,49.2412212
1068,4,Junction,-123.1575222,49.26734342
1069,3,Junction,-123.1574222,49.24214572
1070,4,Junction,-123.1574898,49.26820029
1071,4,Junction,-123.1574568,49.2690835
1072,4,Junction,-123.1574238,49.26996515
1073,4,Junction,-123.1573909,49.2708463
1074,4,Junction,-123.1573587,49.27172836
1075,3,Junction,-123.1573252,49.27261129
1076,3,Junction,-123.1571601,49.22284562
1077,4,Junction,-123.1570824,49.22499876
1078,3,Junction,-123.1570954,49.24674979
1079,3,Junction,-123.1569758,49.21769394
1080,3,Junction,-123.1564173,49.21954959
1081,3,Junction,-123.1563846,49.22716877
1082,4,Junction,-123.1563344,49.22194034
1083,3,Junction,-123.156303,49.22283558
1084,3,Junction,-123.1557473,49.22899455
1085,3,Junction,-123.1557165,49.22987919
1086,1,Dead end,-123.1556385,49.21047445
1087,3,Junction,-123.1557562,49.25113887
1088,3,Junction,-123.1556818,49.2308545
1089,3,Junction,-123.1557435,49.25147852
1090,3,Junction,-123.1557345,49.25171871
1091,3,Junction,-123.1556462,49.23182938
1092,4,Junction,-123.1557007,49.25262285
1093,3,Junction,-123.1556066,49.22810241
1094,3,Junction,-123.155614,49.23271462
1095,4,Junction,-123.1556672,49.25352684
1096,3,Junction,-123.1555814,49.23359931
1097,4,Junction,-123.1556336,49.25443046
1098,3,Junction,-123.1554829,49.211021
1099,4,Junction,-123.1555464,49.23457047
1100,4,Junction,-123.1556009,49.25533361
1101,3,Junction,-123.15555,49.24211269
1102,3,Junction,-123.1555106,49.23554652
1103,4,Junction,-123.1555673,49.25623863
1104,3,Junction,-123.1555117,49.24304415
1105,3,Junction,-123.1554792,49.23643131
1106,4,Junction,-123.155527,49.25731416
1107,3,Junction,-123.1554468,49.23731559
1108,4,Junction,-123.1554912,49.25825405
1109,3,Junction,-123.1554112,49.23829062
1110,4,Junction,-123.1554577,49.25917481
1111,3,Junction,-123.1553761,49.23926976
1112,4,Junction,-123.1554235,49.26009507
1113,4,Junction,-123.1552957,49.22282348
1114,3,Junction,-123.155341,49.24023909
1115,4,Junction,-123.1553868,49.26103469
1116,3,Junction,-123.1553679,49.26153646
1117,4,Junction,-123.1553513,49.26197607
1118,3,Junction,-123.1553356,49.26243482
1119,4,Junction,-123.1552175,49.22497703
1120,4,Junction,-123.1553185,49.26289538
1121,3,Junction,-123.1551942,49.22898518
1122,4,Junction,-123.155282,49.26386101
1123,3,Junction,-123.1551634,49.22987075
1124,4,Junction,-123.1551367,49.22715271
1125,4,Junction,-123.1552475,49.26477221
1126,3,Junction,-123.1551295,49.23084577
1127,4,Junction,-123.1552166,49.2656106
1128,3,Junction,-123.1550939,49.23181595
1129,4,Junction,-123.1551848,49.26644897
1130,3,Junction,-123.1550618,49.23270561
1131,3,Junction,-123.1550313,49.22809493
1132,4,Junction,-123.1551525,49.2673058
