JunctionID,StreetIntersectCount,JunctionType,longitude,latitude,Vulnerability
530,3,Junction,-123.1786957,49.23640104,0.9591258052998016
531,3,Junction,-123.1786937,49.23664614,0.0
532,3,Junction,-123.1786919,49.23687468,0.0
533,4,Junction,-123.1786846,49.23771001,0.0
534,4,Junction,-123.1786782,49.23854569,0.0
535,4,Junction,-123.1786701,49.23949573,0.0
536,4,Junction,-123.1786617,49.24044473,0.0
537,4,Junction,-123.1786526,49.24139195,0.5151371174238033
538,4,Junction,-123.1786437,49.2423406,0.0
539,4,Junction,-123.1786331,49.24328917,0.0
540,4,Junction,-123.1786263,49.24423984,1.2756086433910518
541,4,Junction,-123.1786171,49.24518895,0.0
542,4,Junction,-123.1786087,49.24613753,0.0
543,4,Junction,-123.1785996,49.247087,0.0
544,4,Junction,-123.1785898,49.248037,0.0
545,4,Junction,-123.1785808,49.24898603,0.0
546,4,Junction,-123.17857,49.25002538,0.0
547,4,Junction,-123.1785608,49.25102117,0.0
548,4,Junction,-123.1785517,49.25192806,0.8097278682212584
549,4,Junction,-123.1785433,49.25283249,0.0
550,4,Junction,-123.1785346,49.25373744,0.0
551,4,Junction,-123.1785257,49.2546427,0.0
552,4,Junction,-123.178511,49.25618483,0.7501428123215854
553,3,Junction,-123.1782203,49.25718616,0.0
554,4,Junction,-123.1780614,49.25781156,0.8888916446389052
555,4,Junction,-123.1780243,49.25880637,0.0
556,4,Junction,-123.1779918,49.25971173,0.6426116020847181
557,4,Junction,-123.1779593,49.26061587,0.0
558,4,Junction,-123.1779261,49.2615195,0.0
559,4,Junction,-123.1778937,49.26242344,0.0
560,4,Junction,-123.1778606,49.26334811,0.859674139785997
561,1,Dead end,-123.1777157,49.23282735,0.0
562,4,Junction,-123.1778284,49.26423262,2.371109674048873
563,4,Junction,-123.1777978,49.26509802,0.1982742565889144
564,3,Junction,-123.177637,49.22144436,0.0
565,4,Junction,-123.1777655,49.26593783,0.0
566,3,Junction,-123.1775822,49.2234361,0.0
567,4,Junction,-123.1777344,49.26677565,0.0
568,4,Junction,-123.1777031,49.26762554,0.0
569,4,Junction,-123.1776718,49.26849056,0.348093114492442
570,1,Dead end,-123.1774861,49.22438405,0.0
571,4,Junction,-123.1776402,49.26938362,0.0
572,4,Junction,-123.1776082,49.27027644,1.2745993183404365
573,4,Junction,-123.1775765,49.27118985,0.3411660615140424
574,3,Junction,-123.1775642,49.27152941,0.0
575,1,Dead end,-123.177293,49.23022199,1.821946910734172
576,3,Junction,-123.1767262,49.2347449,0.0
577,3,Junction,-123.1767087,49.23663849,0.0
578,4,Junction,-123.1766905,49.25472745,0.2790420885850588
579,2,Psudo,-123.1765862,49.2541821,0.0
580,1,Dead end,-123.1761981,49.2167193,0.0
581,4,Junction,-123.176171,49.21769625,0.0
582,3,Junction,-123.1761227,49.21943584,0.0
583,3,Junction,-123.1762283,49.25372767,0.2627125872502283
584,4,Junction,-123.1760674,49.22142876,0.0
585,4,Junction,-123.1760122,49.22341951,0.0
586,4,Junction,-123.1761279,49.25778149,0.0
587,3,Junction,-123.1760962,49.25553755,0.0
588,4,Junction,-123.1760917,49.25877642,0.0
589,4,Junction,-123.175957,49.22540526,0.0
590,4,Junction,-123.1760588,49.2596818,0.0
591,4,Junction,-123.1760259,49.26058599,0.0
592,4,Junction,-123.175902,49.22739747,0.6894490858690777
593,4,Junction,-123.175993,49.26148972,0.0
594,4,Junction,-123.1758718,49.2284796,0.0
595,4,Junction,-123.1758555,49.22906252,0.0
596,4,Junction,-123.1759601,49.26239371,1.113198243670368
597,3,Junction,-123.1758325,49.23073535,0.0
598,3,Junction,-123.1758286,49.23102377,0.0
599,3,Junction,-123.1758166,49.23190246,0.0
600,4,Junction,-123.1759276,49.26331809,0.0
601,3,Junction,-123.1758043,49.23279578,0.0
602,4,Junction,-123.1758951,49.26419931,0.8014977452406805
603,3,Junction,-123.1757953,49.23663497,0.0
604,4,Junction,-123.1757867,49.23758481,0.0
605,4,Junction,-123.1757781,49.23853435,0.0
606,4,Junction,-123.1758633,49.26506944,0.0
607,4,Junction,-123.1757694,49.23948431,0.4801414565714212
608,4,Junction,-123.1757608,49.24043344,0.2399924795841344
609,3,Junction,-123.1757252,49.23376839,0.0
610,4,Junction,-123.1757498,49.24138089,1.674798415643591
611,4,Junction,-123.1758326,49.26590845,0.0
612,3,Junction,-123.175715,49.23474325,0.0
613,4,Junction,-123.1757389,49.2423295,0.0
614,4,Junction,-123.175728,49.24327824,0.0
615,4,Junction,-123.1758019,49.26674669,0.0
616,3,Junction,-123.1757171,49.24422814,0.0
617,2,Junction,-123.1757119,49.24517785,0.0
618,4,Junction,-123.1757036,49.24612689,0.0
619,4,Junction,-123.1757709,49.26759302,0.0
620,4,Junction,-123.1756954,49.2470757,0.0
621,4,Junction,-123.1756872,49.24802554,0.0
622,4,Junction,-123.175679,49.24897471,0.0
623,4,Junction,-123.1757399,49.26846091,0.0
624,4,Junction,-123.1756689,49.25001554,0.4475232137638106
625,4,Junction,-123.1756583,49.2510101,0.7471720943315961
626,4,Junction,-123.1756487,49.25191586,0.0
627,4,Junction,-123.1757065,49.26935282,1.0246540588444804
628,4,Junction,-123.175639,49.25281967,0.0
629,2,Junction,-123.1756405,49.25663328,0.0
630,4,Junction,-123.1756734,49.27024606,0.3516092065580222
631,3,Junction,-123.1755862,49.25304163,0.5280788369979337
632,3,Junction,-123.1756403,49.27114922,0.0
633,3,Junction,-123.1756341,49.27131884,0.0
634,3,Junction,-123.1753997,49.25463029,0.0
635,4,Junction,-123.1751936,49.2528177,0.0
636,3,Junction,-123.1749475,49.25403948,0.0
637,3,Junction,-123.174506,49.25372087,0.0
638,3,Junction,-123.1743008,49.2284614,0.0
639,3,Junction,-123.1743699,49.25552992,0.0
640,3,Junction,-123.1743587,49.25660485,0.0
641,3,Junction,-123.1743467,49.25775377,0.6491026283684022
642,3,Junction,-123.174192,49.25775136,0.0
643,4,Junction,-123.1741561,49.25874636,0.0
644,4,Junction,-123.1741233,49.25965174,0.0
645,3,Junction,-123.1740681,49.25190947,0.9702066722931136
646,4,Junction,-123.1740906,49.26055598,0.0
647,4,Junction,-123.174058,49.26145984,0.651496505324455
648,4,Junction,-123.1740253,49.26236394,0.0
649,4,Junction,-123.1739928,49.26328803,1.85928313852076
650,4,Junction,-123.1739609,49.26416574,3.703979826038596
651,4,Junction,-123.173929,49.26504068,0.4658807751697933
652,4,Junction,-123.1738985,49.2658794,0.2023000271287771
653,4,Junction,-123.173868,49.2667176,1.3572442236875657
654,4,Junction,-123.1738373,49.26756046,0.0
655,4,Junction,-123.1738055,49.26843144,0.0
656,4,Junction,-123.173773,49.26932192,0.334376856889913
657,4,Junction,-123.1737405,49.27021525,0.0
658,3,Junction,-123.1735816,49.2281833,0.0
659,3,Junction,-123.1737077,49.27110863,1.1296606611024311
660,3,Junction,-123.1733984,49.25281208,0.2904884943099637
661,2,Psudo,-123.1732612,49.21687443,0.0
662,3,Junction,-123.1731921,49.21687382,0.0
663,3,Junction,-123.173114,49.21940079,0.0
664,4,Junction,-123.1730489,49.22139614,0.0
665,4,Junction,-123.1730722,49.23100604,0.0
666,4,Junction,-123.173062,49.23189619,0.0
667,4,Junction,-123.1730517,49.23278948,0.0
668,4,Junction,-123.1730405,49.2337635,0.0
669,4,Junction,-123.1730292,49.23473948,0.0
670,4,Junction,-123.1729845,49.22338627,0.0
671,3,Junction,-123.1730268,49.23568162,0.0
672,4,Junction,-123.1730244,49.23662427,0.0
673,4,Junction,-123.1730187,49.23757403,0.0
674,4,Junction,-123.173013,49.23852347,0.0
675,4,Junction,-123.1730073,49.23947336,0.0
676,4,Junction,-123.1730016,49.24042265,0.0
677,4,Junction,-123.172992,49.24137032,0.0
678,4,Junction,-123.1729825,49.24231889,0.9487738811389196
679,3,Junction,-123.1729194,49.22536895,0.0
680,4,Junction,-123.1729729,49.2432678,0.0
681,4,Junction,-123.1729633,49.24421701,0.0
682,3,Junction,-123.1729537,49.24516717,0.0
683,4,Junction,-123.1729445,49.24611677,0.0
684,3,Junction,-123.1729608,49.25100146,0.0
685,4,Junction,-123.1729353,49.24706477,0.0
686,3,Junction,-123.172854,49.22736352,0.2934227215252159
687,4,Junction,-123.172926,49.24801484,0.0
688,3,Junction,-123.1729168,49.2489642,0.0
689,3,Junction,-123.1729067,49.25000612,0.0
690,3,Junction,-123.1728817,49.25238817,0.0
691,4,Junction,-123.1728777,49.25280976,0.0
692,4,Junction,-123.172869,49.25371372,0.7397003733882802
693,4,Junction,-123.1728596,49.254619,0.0
694,4,Junction,-123.1728501,49.25552319,0.4088201744225492
695,3,Junction,-123.1728271,49.2577301,0.0
696,4,Junction,-123.1722901,49.25190268,0.2847077732731954
697,3,Junction,-123.172259,49.25772124,0.0
698,4,Junction,-123.1722229,49.2587163,0.0
699,4,Junction,-123.1721901,49.25962169,0.0
700,4,Junction,-123.1721573,49.26052598,0.0
701,4,Junction,-123.1721246,49.26142995,0.2818606955404635
702,4,Junction,-123.1720722,49.25000327,0.0
703,4,Junction,-123.1720918,49.26233416,0.0
704,4,Junction,-123.1720583,49.26325792,0.0
705,3,Junction,-123.1720272,49.26413212,3.570713319670108
706,3,Junction,-123.1716271,49.22742752,0.0
707,3,Junction,-123.1716035,49.2293464,0.0
708,3,Junction,-123.1715833,49.23099642,0.0
709,4,Junction,-123.1713829,49.2273471,0.0
710,1,Dead end,-123.1713591,49.23567824,0.2627125872502283
711,3,Junction,-123.1713396,49.25099363,0.0
712,3,Junction,-123.1712025,49.26411818,0.2023000271287771
713,4,Junction,-123.1711711,49.26499962,0.0
714,3,Junction,-123.1711414,49.26583793,0.0
715,4,Junction,-123.1711116,49.2666761,0.0
716,4,Junction,-123.1710818,49.267514,0.2305358183185259
717,4,Junction,-123.1710502,49.26840389,1.33283478319798
718,4,Junction,-123.1710356,49.26930374,0.0
719,3,Junction,-123.1709871,49.27018137,0.0
720,3,Junction,-123.1709554,49.27107481,0.6533288902799672
721,3,Junction,-123.170552,49.25008529,0.0
722,1,Dead end,-123.1703599,49.21602955,0.0
723,2,Junction,-123.1703342,49.21684868,0.0
724,4,Junction,-123.1703109,49.2309882,0.0
725,3,Junction,-123.1702942,49.22933798,0.0
726,4,Junction,-123.1703014,49.23188984,0.6689717585696803
727,4,Junction,-123.1702924,49.23278311,0.0
728,3,Junction,-123.1702674,49.22733463,0.0
729,4,Junction,-123.1702826,49.23375841,0.0
730,4,Junction,-123.1702694,49.23661356,0.2627125872502283
731,4,Junction,-123.1702611,49.23756323,0.0
732,4,Junction,-123.1703262,49.25769114,0.0
733,4,Junction,-123.1702429,49.23473552,0.5181847291573233
734,4,Junction,-123.1702527,49.23851255,0.0
735,4,Junction,-123.1702443,49.23946236,0.5416850759668536
736,3,Junction,-123.170268,49.24800449,0.0
737,4,Junction,-123.1702359,49.24041175,0.0
738,1,Dead end,-123.1701899,49.22854228,0.2424166460445802
739,4,Junction,-123.1702902,49.25868621,0.682554595010387
740,4,Junction,-123.1702276,49.24135966,0.0
741,4,Junction,-123.1702192,49.2423082,0.748570982785647
742,4,Junction,-123.1702108,49.24325725,0.0
743,4,Junction,-123.1702574,49.2595916,0.5753547499769285
744,4,Junction,-123.1702025,49.24420577,0.0
745,4,Junction,-123.1701951,49.24515642,0.6894490858690777
746,4,Junction,-123.1701887,49.2461066,0.0
747,4,Junction,-123.1701823,49.24705381,0.0
748,4,Junction,-123.1702247,49.26049596,0.1982742565889144
749,3,Junction,-123.1701762,49.24795404,0.0
750,4,Junction,-123.170192,49.26140005,0.6426116020847181
751,3,Junction,-123.1701349,49.25098822,0.0
752,4,Junction,-123.1701251,49.25189279,0.0
753,4,Junction,-123.1701593,49.26230435,0.0
754,4,Junction,-123.1701153,49.25279741,1.0618110859102263
755,3,Junction,-123.1701261,49.25711449,0.355160814705073
756,4,Junction,-123.1701056,49.25370175,0.0
757,4,Junction,-123.1701255,49.26322783,0.0
758,4,Junction,-123.1700957,49.25460665,0.0
759,4,Junction,-123.1700859,49.2555109,0.0
760,3,Junction,-123.170076,49.25641602,0.0
761,3,Junction,-123.1700944,49.26409851,2.3045089661125084
762,1,Dead end,-123.1697392,49.26581683,0.0
763,3,Junction,-123.1696454,49.25008134,0.0
764,3,Junction,-123.1696072,49.24899655,0.0
765,3,Junction,-123.1695938,49.26321896,0.0
766,3,Junction,-123.16918,49.27105155,0.0
767,3,Junction,-123.1689249,49.22731962,0.0
768,4,Junction,-123.1689054,49.22932902,0.0
769,3,Junction,-123.1688895,49.23097899,0.0
770,3,Junction,-123.1687262,49.24704799,0.0
771,4,Junction,-123.1683949,49.22577366,0.0
772,3,Junction,-123.168355,49.22333531,0.0
773,3,Junction,-123.1682848,49.22134451,0.0
774,4,Junction,-123.1684176,49.26495789,0.0
775,4,Junction,-123.1683917,49.25766116,0.0
776,2,Psudo,-123.1682585,49.21906304,0.0
777,2,Psudo,-123.1682357,49.21708213,0.0
778,4,Junction,-123.1683664,49.25708715,0.6342029032901318
779,1,Dead end,-123.1682203,49.2157455,0.0
780,4,Junction,-123.1683876,49.26579645,0.0
781,4,Junction,-123.1683554,49.25865607,0.0
782,4,Junction,-123.1683577,49.26663457,0.0
783,4,Junction,-123.1683224,49.25956145,0.0
784,4,Junction,-123.1683278,49.26747004,0.0
785,4,Junction,-123.1682895,49.26046586,0.7547192872036326
786,4,Junction,-123.168297,49.26836242,0.5471566423907612
787,4,Junction,-123.1682565,49.26137007,0.0
788,4,Junction,-123.1682663,49.26925553,0.4898902730042049
789,3,Junction,-123.1682355,49.27014689,0.0
790,4,Junction,-123.1681894,49.26319766,0.0
791,4,Junction,-123.168205,49.27103876,0.0
792,2,Psudo,-123.1680695,49.232778,0.0
793,3,Junction,-123.1681921,49.27141604,0.2680467169168741
794,4,Junction,-123.1681588,49.26406481,0.0
795,3,Junction,-123.1680579,49.23850382,0.0
796,4,Junction,-123.1680372,49.23945352,0.0
797,6,Junction,-123.1681133,49.26227278,0.0
798,4,Junction,-123.1680165,49.24040297,0.0
799,4,Junction,-123.1679936,49.24135099,0.0
800,3,Junction,-123.1679707,49.24229944,0.0
801,3,Junction,-123.167925,49.24419645,0.0
802,3,Junction,-123.1678435,49.22661914,0.0
803,4,Junction,-123.1679024,49.24514757,0.0
804,3,Junction,-123.1678729,49.24229906,0.0
805,4,Junction,-123.1678792,49.24609804,0.5048858887870696
806,4,Junction,-123.1678635,49.24324825,0.0
807,4,Junction,-123.1679071,49.25640669,0.0
808,3,Junction,-123.167854,49.24419616,0.0
809,4,Junction,-123.1678648,49.24808261,0.4658807751697933
810,4,Junction,-123.1678433,49.2491233,0.0
811,4,Junction,-123.1678237,49.2500734,0.0
812,4,Junction,-123.167805,49.25097773,0.7500324692691305
813,4,Junction,-123.1677909,49.25188208,0.6622820409839835
814,4,Junction,-123.1677819,49.25278691,0.0
815,4,Junction,-123.167773,49.2536914,0.0
816,4,Junction,-123.1677528,49.25459614,0.0
817,4,Junction,-123.1677213,49.25550033,0.0
818,3,Junction,-123.1677211,49.25707711,0.0
819,3,Junction,-123.1677152,49.25765032,0.0
820,4,Junction,-123.1674471,49.22730346,0.0
821,3,Junction,-123.1674239,49.22931944,0.0
822,3,Junction,-123.1674051,49.23096935,0.3277227574378037
823,3,Junction,-123.1674043,49.23101174,0.0
824,3,Junction,-123.1673995,49.23188311,0.0
825,3,Junction,-123.1673875,49.23277633,0.0
826,3,Junction,-123.1673859,49.23289722,0.0
827,3,Junction,-123.1673744,49.23375298,0.0
828,3,Junction,-123.167374,49.23378092,0.0
829,3,Junction,-123.1673612,49.23473114,0.0
830,2,Psudo,-123.166572,49.24656653,0.0
831,4,Junction,-123.1664972,49.26403588,5.171493787786366
832,3,Junction,-123.1664569,49.25763116,0.0
833,4,Junction,-123.1664673,49.26492947,0.3024044356690215
834,4,Junction,-123.1664211,49.25862591,0.6757290490602831
835,4,Junction,-123.1664371,49.26576704,0.0
836,4,Junction,-123.1663885,49.2595313,0.6894490858690777
837,4,Junction,-123.1664078,49.26660513,0.2904884943099637
838,4,Junction,-123.1663559,49.26043576,0.0
839,4,Junction,-123.166379,49.2674406,0.0
840,4,Junction,-123.1663483,49.26833326,1.491229635821835
841,5,Junction,-123.1663233,49.26134009,1.8318542317153812
842,4,Junction,-123.1663157,49.2692259,0.776495036859841
843,4,Junction,-123.1662908,49.26224462,0.0
844,3,Junction,-123.1661616,49.22728869,0.0
845,4,Junction,-123.1662858,49.2701173,0.9810178925935966
846,4,Junction,-123.1662577,49.26316751,0.4829211646229536
847,4,Junction,-123.166255,49.27101013,0.0
848,3,Junction,-123.1662236,49.27190402,0.0
849,3,Junction,-123.1662134,49.27220528,0.2127257032290187
850,3,Junction,-123.1659429,49.24609082,0.0
851,3,Junction,-123.1658574,49.23472884,0.0
852,3,Junction,-123.1658215,49.23100892,0.5753547499769285
853,4,Junction,-123.1657921,49.23659597,0.0
854,3,Junction,-123.1657944,49.24603289,0.0
855,3,Junction,-123.1657497,49.23287004,0.0
856,3,Junction,-123.1657579,49.23754516,0.0
857,4,Junction,-123.1657242,49.23849445,0.0
858,4,Junction,-123.165691,49.239444,0.2734891510222162
859,4,Junction,-123.1656579,49.24039353,0.0
860,4,Junction,-123.1656234,49.24134181,0.0
861,4,Junction,-123.1655888,49.24229034,0.6757290490602831
862,1,Dead end,-123.1655711,49.24650216,0.0
863,3,Junction,-123.1655542,49.24323945,0.0
864,4,Junction,-123.1655197,49.2441865,0.0
865,3,Junction,-123.1654966,49.24480804,0.0
866,1,Dead end,-123.1654316,49.2464657,0.0
867,3,Junction,-123.1654132,49.24705967,0.0
868,4,Junction,-123.1653767,49.2480727,0.2847077732731954
869,4,Junction,-123.1653352,49.24911336,0.0
870,3,Junction,-123.1653037,49.25006263,0.0
871,3,Junction,-123.1652703,49.25096616,0.4797574839230358
872,4,Junction,-123.1652371,49.2518702,0.0
873,4,Junction,-123.165203,49.25277523,0.5639051904523875
874,4,Junction,-123.1651696,49.25367975,0.0
875,4,Junction,-123.1651355,49.25458379,0.0
876,4,Junction,-123.1651022,49.25548773,0.0
877,4,Junction,-123.1650686,49.2563942,0.0
878,3,Junction,-123.1650449,49.25703546,0.0
879,5,Junction,-123.1648859,49.25760595,0.0
880,3,Junction,-123.1648575,49.25840225,0.7177305325982749
881,3,Junction,-123.16485,49.25860129,0.5753547499769285
882,3,Junction,-123.1648243,49.25932303,0.0
883,3,Junction,-123.164818,49.25950678,0.0
884,3,Junction,-123.1647915,49.26024372,0.0
885,3,Junction,-123.164786,49.2604113,0.0
886,4,Junction,-123.1647579,49.26118326,0.2734891510222162
887,3,Junction,-123.1647212,49.26222034,1.236149714797854
888,3,Junction,-123.1646918,49.26304314,0.0
889,3,Junction,-123.1646881,49.26314343,0.0
890,4,Junction,-123.164656,49.26400874,0.5203405226503064
891,4,Junction,-123.1646237,49.26490235,0.8546555651403258
892,2,Psudo,-123.1645503,49.24554734,0.0
893,4,Junction,-123.1645947,49.26574038,0.0
894,4,Junction,-123.1645639,49.26657932,0.4753400420057069
895,3,Junction,-123.1644252,49.22726956,0.0
896,4,Junction,-123.1645342,49.2674315,0.0
897,4,Junction,-123.1645032,49.26831125,1.2409408707360972
898,3,Junction,-123.1644293,49.24706191,0.0
899,3,Junction,-123.1643506,49.22912872,0.0
900,4,Junction,-123.1644715,49.26919738,0.0
901,4,Junction,-123.1644395,49.27008988,0.0
902,4,Junction,-123.1642797,49.23098428,0.2627125872502283
903,4,Junction,-123.1644072,49.27098323,0.0
904,4,Junction,-123.1642948,49.24416967,0.0
905,4,Junction,-123.164376,49.27187652,0.0
906,4,Junction,-123.1643449,49.27273276,0.0
907,4,Junction,-123.1642076,49.23284415,0.192385312893967
908,3,Junction,-123.1643212,49.27341481,0.0
909,1,Dead end,-123.1643118,49.27385904,0.0
910,3,Junction,-123.164176,49.23372888,0.5471566423907612
911,4,Junction,-123.1641422,49.23470234,0.0
912,4,Junction,-123.1640735,49.23656056,0.0
913,4,Junction,-123.1641092,49.25637622,0.0
914,3,Junction,-123.1640577,49.24226153,0.0
915,3,Junction,-123.1640067,49.2384251,0.0
916,3,Junction,-123.1638298,49.22508433,0.0
917,3,Junction,-123.1638034,49.22569854,0.0
918,3,Junction,-123.1637907,49.22600796,0.0
919,3,Junction,-123.1637389,49.2272593,0.0
920,3,Junction,-123.1636948,49.22396129,0.0
921,3,Junction,-123.1635468,49.24525354,0.0
922,4,Junction,-123.1634177,49.25545938,0.0
923,3,Junction,-123.1630147,49.22725247,0.0
924,4,Junction,-123.1629395,49.22910412,0.0
925,3,Junction,-123.1629231,49.24726274,0.0
926,4,Junction,-123.1628664,49.23096362,0.0
927,4,Junction,-123.1627979,49.23282379,0.0
928,3,Junction,-123.1628266,49.24432156,0.0
929,4,Junction,-123.1627307,49.23468102,0.7321016555102233
930,3,Junction,-123.1627455,49.24414131,0.0
931,4,Junction,-123.1627267,49.25454448,0.0
932,4,Junction,-123.1626639,49.23653958,0.0
933,3,Junction,-123.162674,49.25635279,0.3024044356690215
934,4,Junction,-123.1625967,49.23840294,0.0
935,4,Junction,-123.1626322,49.25742717,0.3024044356690215
936,4,Junction,-123.16256,49.23938217,0.0
937,4,Junction,-123.1625982,49.25836703,1.5658661946314858
938,4,Junction,-123.162524,49.24035062,0.0
939,4,Junction,-123.1625643,49.25928729,0.5870367819374844
940,4,Junction,-123.1624906,49.24129876,0.2790420885850588
941,4,Junction,-123.1625294,49.26020801,0.0
942,4,Junction,-123.1624572,49.24223385,0.0
943,4,Junction,-123.1624941,49.26114776,0.0
944,3,Junction,-123.1624137,49.24854677,0.0
945,4,Junction,-123.1624247,49.26300745,0.0
