StreetID,hblock,streetName,PseudoJunctionCount,pseudoJunctionID1,pseudoJunctionID2,adjustJunctionID1,adjustJunctionID2,adjustStreetID1,adjustStreetID2,streetType,PropertyCount,Avg_CURRENT_LAND_VALUE,SD_CURRENT_LAND_VALUE,Avg_CURRENT_IMPROVEMENT_VALUE,SD_CURRENT_IMPROVEMENT_VALUE,Avg_ASSESSMENT_YEAR,SD_ASSESSMENT_YEAR,Avg_PREVIOUS_LAND_VALUE,SD_PREVIOUS_LAND_VALUE,Avg_PREVIOUS_IMPROVEMENT_VALUE,SD_PREVIOUS_IMPROVEMENT_VALUE,Avg_YEAR_BUILT,SD_YEAR_BUILT,Avg_BIG_IMPROVEMENT_YEAR,SD_BIG_IMPROVEMENT_YEAR,Avg_ALL24,Avg_ALL8_9,Avg_ALL10_16,Avg_ALL17_18,Shape_Length,Landuse,latitude,longitude
80,0 E 52ND AV,E 52ND AV,0,0,0,2984,3074,,, Residential,20.0,838050.0,84445.23295,164745.0,160065.11,2013.0,0.0,843200.0,85613.32902,148255.0,139999.2123,1973.95,30.14609166,1979.45,24.7353891,148.1666667,21.16666667,66.41666667,22.41666667,157.2031428,"R100, S110, S110, S110, S110, S110, S110, ",49.222723,-123.094258
81,0 E 53RD AV,E 53RD AV,0,0,0,2982,3071,,, Residential,15.0,793200.0,18217.73077,121013.3333,100979.6717,2013.0,0.0,799000.0,16561.57342,111260.0,90226.12704,1960.866667,32.52442306,1977.066667,19.91577503,130.1666667,14.66666667,62.5,17.66666667,157.125302,"R100, S110, S110, S110, S110, S110, S110, S110, S110, ",49.222053,-123.106084
82,0 E 54TH AV,E 54TH AV,0,0,0,2981,3070,,, Residential,13.0,788461.5385,21136.9163,157553.8462,140696.7994,2013.0,0.0,794692.3077,19215.37846,145269.2308,124920.1304,1964.538462,40.51463806,1981.0,21.71021265,,,,,157.0193985,"R100, S110, S110, S110, S110, S110, S110, S110, S110, ",49.221152,-123.106035
83,0 E 55TH AV,E 55TH AV,0,0,0,2980,3067,,, Residential,14.0,802571.4286,61236.88467,136200.0,157629.6243,2013.0,0.0,806785.7143,58156.5243,123821.4286,137367.6772,1969.714286,23.44364297,1973.642857,20.30008391,,,,,157.0753974,"R100, S110, S110, S110, S110, S110, S110, S110, S110, ",49.220236,-123.105519
84,0 E 56TH AV,E 56TH AV,0,0,0,2979,3065,,, Residential,17.0,784058.8235,55291.80612,121258.8235,96460.82144,2013.0,0.0,790705.8824,54398.71863,111611.7647,86749.71817,1971.529412,26.67891875,1977.294118,17.95746609,,,,,158.2272561,"R100, S110, S110, S110, S110, S110, S110, S110, ",49.219388,-123.106072
85,0 E 57TH AV,E 57TH AV,0,0,0,2978,3063,,, Residential,21.0,770666.6667,70342.96932,133576.1905,103523.2723,2013.0,0.0,778904.7619,69930.61187,124438.0952,85150.92763,1974.761905,25.99019962,1978.761905,20.44236963,0.0,0.0,0.0,0.0,157.6650744,"R100, S110, S110, S110, S110, S110, ",49.218547,-123.1061
86,0 E 5TH AV,E 5TH AV,0,0,0,3043,3126,,, Residential,12.0,1064083.333,588550.5243,229408.3333,292478.5725,2013.0,0.0,940666.6667,515142.4046,273416.6667,335337.8834,1965.583333,27.41419119,1971.416667,21.11638026,,,,,140.8558584,"S130, S200, S200, S200, S200, S300, S300, S300, S300, S300, S300, ",49.266473,-123.104641
87,0 E 6TH AV,E 6TH AV,0,0,0,3042,3123,,, Residential,12.0,1313583.333,756814.5514,477433.3333,575310.3753,2013.0,0.0,1163416.667,673103.1879,554316.6667,706956.834,1956.75,31.19476938,1977.416667,8.795229423,,,,,140.813585,"S300, S300, S300, S300, S300, S400, ",49.265578,-123.104794
88,0 E 7TH AV,E 7TH AV,0,0,0,3040,3121,,, Collector,11.0,660727.2727,422518.8968,364563.6364,287745.8471,2013.0,0.0,590909.0909,377216.504,348363.6364,287836.9895,1957.636364,40.80998095,1984.545455,9.709414363,,,,,140.8226762,"S130, S200, S200, S300, S300, S300, S300, S400, S700, ",49.264668,-123.104733
89,0 E 8TH AV,E 8TH AV,0,0,0,3038,3117,,, Residential,3.0,3193333.333,3326218.023,1510333.333,2206744.51,2013.0,0.0,2831666.667,2949022.946,1598666.667,2268701.905,1948.0,37.26929031,1977.666667,8.736894948,,,,,140.8154098,"R100, S130, S200, S200, S200, S200, S300, ",49.263762,-123.104732
90,0 E BROADWAY,E BROADWAY,0,0,0,3035,3114,,, Arterial,29.0,1461892.857,1340515.499,234403.5714,229681.958,2013.0,0.0,1393607.143,1321865.442,212785.7143,233959.0289,1976.821429,34.32206241,1986.142857,22.32705432,,,,,140.8736119,"S110, S200, S200, S200, S200, S200, S200, S230, S230, S230, S235, ",49.263011,-123.104897
91,0 E CORDOVA ST,E CORDOVA ST,0,0,0,3057,3155,,, Arterial,505.0,296294.0536,663911.406,185275.6012,510700.6166,2013.0,0.0,256707.4554,591561.093,175022.2515,475045.7276,1999.843564,16.44233801,2001.033663,10.96571386,,,,,153.48119,"S130, S135, S200, S230, S230, S235, S235, S235, ",49.282479,-123.10431
92,0 E HASTINGS ST,E HASTINGS ST,0,0,0,3056,3150,,, Arterial,101.0,798778.5,1585493.393,224535.3182,331832.6036,2013.0,0.0,879324.0,1629764.938,237203.1045,424589.9346,1977.882353,46.49511284,1985.823529,38.73695678,,,,,153.6991988,"R100, S130, S135, S200, S200, S200, S200, S200, S200, S200, S230, S230, S230, S230, S230, S230, S235, S235, S235, ",49.28148,-123.104345
93,0 E KING EDWARD AV,E KING EDWARD AV,0,0,0,3025,3107,,, Arterial,6.0,944000.0,350629.7192,169200.0,133399.8351,2013.0,0.0,961166.6667,339747.2099,173766.6667,137363.9497,1962.833333,37.01035891,1976.5,24.40286868,,,,,130.5118853,"S110, S110, S110, S110, S110, ",49.24885,-123.104887
94,0 E PENDER ST,E PENDER ST,0,0,0,3055,3145,,, Arterial,44.0,1396441.86,4585365.818,529013.9535,1015043.7,2013.0,0.0,1331495.349,4473935.122,522102.3256,1018046.795,1973.813953,46.00686068,1993.860465,17.97826915,,,,,152.8516459,"R100, S200, S200, S200, S200, S200, S200, S230, S230, S230, S230, S230, S235, ",49.280439,-123.102433
95,0 E WOODSTOCK AV,E WOODSTOCK AV,0,0,0,3004,3085,,, Residential,23.0,917954.5455,115291.1335,175200.0,153011.341,2013.0,0.0,967045.4545,178259.9699,167150.0,140259.7853,1970.772727,28.02538274,1979.727273,19.28281203,,,,,140.715972,"S110, S110, S110, S110, S110, S110, ",49.233695,-123.105645
97,0 EXPO BOULEVARD,EXPO BOULEVARD,0,0,0,3069,3147,,, Arterial,,,,,,,,,,,,,,,,,,,,185.8593441,"R100, R100, R100, R100, R100, R100, R100, S700, S700, S700, U100, U100, U100, ",49.278558,-123.107382
99,0 EXPO BOULEVARD,EXPO BOULEVARD,0,0,0,3069,3163,,, Arterial,1.0,52623000.0,,8328400.0,,2013.0,,50773000.0,,8655200.0,,,,,,0.0,0.0,0.0,0.0,145.0136668,"R100, R100, S700, U100, U100, ",49.278558,-123.107382
100,0 EXPO BOULEVARD,EXPO BOULEVARD,0,0,0,2985,3069,,, Arterial,,,,,,,,,,,,,,,,12181.01064,1107.414894,5245.617021,1703.021277,154.2746164,"R100, R100, R100, S700, U100, ",49.278558,-123.107382
101,0 EXPO BOULEVARD,EXPO BOULEVARD,0,0,0,2927,2985,,, Arterial,,,,,,,,,,,,,,,,,,,,126.5489612,"R100, R100, R100, R100, S235, S700, ",49.278558,-123.107382
102,0 FALAISE PLACE,FALAISE PLACE,0,0,0,6345,0,,, Residential,7.0,803571.4286,43242.94603,286428.5714,251775.4073,2013.0,0.0,797142.8571,43777.57634,268542.8571,232935.0257,1976.857143,27.34610619,1976.857143,27.34610619,,,,,46.60832702,"S110, S110, ",49.256145,-123.028534
103,0 GARDEN DRIVE,GARDEN DRIVE,0,0,0,5134,5135,,, Residential,35.0,209628.5714,232200.862,89894.28571,113592.4784,2013.0,0.0,186994.2857,218500.4805,104991.4286,103505.7809,1986.971429,4.835443372,1987.028571,4.768066042,0.0,0.0,0.0,0.0,100.4323013,"S110, S130, S130, S130, S130, S130, S130, S130, ",49.284892,-123.057769
104,0 GORE AV,GORE AV,0,0,0,3383,0,,, Residential,8.0,410725.0,438453.8117,870375.0,1573288.997,2013.0,0.0,384325.0,408226.1514,877250.0,1609256.061,1991.0,17.2626765,1996.375,3.622844187,,,,,53.63522948,"S130, S230, S235, S600, S700, ",49.282254,-123.097628
105,0 GORE AV,GORE AV,0,0,0,3383,3385,,, Residential,2.0,275500.0,27577.16447,94700.0,129117.6982,2013.0,0.0,260500.0,28991.37803,92650.0,126359.9818,1975.0,33.9411255,1975.0,33.9411255,,,,,26.38502625,"S130, S200, S230, S235, S300, ",49.282254,-123.097628
106,0 HALSS CRESCENT,HALSS CRESCENT,0,0,0,155,0,,, Residential,,,,,,,,,,,,,,,,,,,,34.81335073,"S110, S110, ",49.234016,-123.198733
107,0 HEATLEY AV,HEATLEY AV,0,0,0,3712,0,,, Residential,,,,,,,,,,,,,,,,,,,,34.78137306,"S200, S300, S300, S700, ",49.283009,-123.089609
108,0 JACKSON AV,JACKSON AV,0,0,0,3575,3576,,, Residential,4.0,1440500.0,563431.451,1416625.0,2752616.353,2013.0,0.0,1376500.0,538640.5728,1437050.0,2689065.426,1943.75,12.4465524,1977.0,14.0,,,,,91.422994,"S230, S300, S300, S300, S300, S400, ",49.283983,-123.09333
109,0 KAMLOOPS ST,KAMLOOPS ST,0,0,0,5326,5328,,, Residential,4.0,620750.0,67716.93535,275650.0,160730.6961,2013.0,0.0,617750.0,68490.26695,194525.0,192262.3446,1964.0,54.5771625,1983.75,41.34710792,466.0,65.25,224.375,84.375,100.5663385,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.283825,-123.054588
110,0 KASLO ST,KASLO ST,0,0,0,5640,5641,,, Residential,3.0,742666.6667,64663.23015,89300.0,27795.50323,2013.0,0.0,735666.6667,57735.02692,86666.66667,23767.48479,1956.333333,26.2741952,1970.0,2.645751311,249.125,23.25,110.125,40.0,100.6131996,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.283883,-123.046711
111,0 KEEFER PLACE,KEEFER PLACE,0,0,0,2987,3053,,, Arterial,187.0,308672.043,556066.6254,269392.4731,738175.6194,2013.0,0.0,343483.871,525623.5857,234586.0215,766577.8962,2006.924731,0.723901728,2006.924731,0.723901728,,,,,126.2410708,"R100, R100, R100, S135, S235, S235, S410, ",49.279497,-123.106278
112,0 KEEFER PLACE,KEEFER PLACE,0,0,0,2928,2987,,, Arterial,1.0,6146000.0,,15264000.0,,2013.0,,5846000.0,,10648000.0,,1995.0,,1995.0,,,,,,110.8179908,"R100, S135, S235, S235, S235, ",49.279497,-123.106278
113,0 KEEFER ST,KEEFER ST,0,0,0,3053,3154,,, Arterial,,,,,,,,,,,,,,,,,,,,162.9825226,"R100, R100, S200, ",49.279344,-123.101957
114,0 KINGSWAY,KINGSWAY,0,0,0,3234,3263,,, Arterial,2.0,1363000.0,569928.0656,199850.0,268912.7089,2013.0,0.0,1239500.0,518309.2706,190700.0,256396.9189,1938.0,12.72792206,1956.0,12.72792206,7060.65,929.475,2890.05,1069.175,97.58473365,"S200, S230, S235, ",49.261919,-123.098514
115,0 KINGSWAY,KINGSWAY,0,0,0,3263,3306,,, Arterial,7.0,660000.0,819966.2595,157914.2857,78645.52177,2013.0,0.0,622428.5714,776158.0288,155242.8571,76367.18006,1986.571429,24.94565522,1990.142857,15.49654339,,,,,105.6337438,"S200, S200, S235, S235, ",49.261919,-123.098514
116,0 KOOTENAY ST,KOOTENAY ST,0,0,0,6458,6460,,, Residential,11.0,672636.3636,17698.99843,168981.8182,137078.6841,2013.0,0.0,675090.9091,14645.50815,152790.9091,123697.8371,1934.454545,26.14713612,1977.272727,21.03849286,,,,,100.8671193,"S110, S110, S110, S110, S110, S110, S110, ",49.284709,-123.025695
117,0 LAKEWOOD DRIVE,LAKEWOOD DRIVE,0,0,0,4956,4957,,, Residential,5.0,2076000.25,1790748.619,89850.25,165515.8505,2013.0,0.0,1867500.25,1560770.458,90450.25,158704.5989,1976.0,15.28070679,1976.0,15.28070679,0.0,0.0,0.0,0.0,100.6088338,"S130, S130, S130, S130, S130, S131, S200, S200, ",49.284722,-123.061641
118,0 MALTA PLACE,MALTA PLACE,0,0,0,6410,0,,, Residential,12.0,814166.6667,70154.15925,131066.6667,140245.7734,2013.0,0.0,801750.0,68956.01365,129333.3333,135650.9581,1965.75,22.38962828,1968.333333,20.92989742,,,,,78.00894888,"S110, S110, ",49.255104,-123.026709
119,0 MIDLOTHIAN AV,MIDLOTHIAN AV,1,2900,0,3011,0,221.0,, Secondary Arterial,,,,,,,,,,,,,,,,,,,,403.5944793,"R100, R100, S110, S131, ",49.2453762,-123.111847967544
120,0 N BOUNDARY ROAD,N BOUNDARY ROAD,0,0,0,6553,6555,,, Secondary Arterial,,,,,,,,,,,,,,,,,,,,100.5593888,"S110, S110, S110, S110, ",49.286154,-123.023556
121,0 N CASSIAR ST,N CASSIAR ST,0,0,0,6256,6257,,, Residential,1.0,675000.0,,33400.0,,2013.0,,680000.0,,34800.0,,1927.0,,1975.0,,61.08333333,11.66666667,17.91666667,12.08333333,100.5101559,"R100, S110, S110, S110, ",49.2856826,-123.0308117
122,0 N GARDEN DRIVE,N GARDEN DRIVE,0,0,0,5135,5136,,, Residential,2.0,1061500.0,210010.714,1288000.0,1602303.966,2013.0,0.0,988500.0,200111.2191,382000.0,332340.1872,1970.0,,1970.0,,,,,,100.5820418,"S110, S130, S130, S130, S130, S130, S130, S130, ",49.284892,-123.057769
123,0 N KAMLOOPS ST,N KAMLOOPS ST,0,0,0,5328,5329,,, Residential,4.0,661500.0,25488.55953,23675.0,15611.61427,2013.0,0.0,659500.0,31331.56023,25150.0,17128.24179,1930.0,8.831760866,1960.0,7.071067812,390.25,44.625,174.5,67.25,100.5510879,"S110, S110, S110, S110, S110, S110, S110, S400, ",49.289785,-123.05456
124,0 N KASLO ST,N KASLO ST,0,0,0,5641,5642,,, Residential,8.0,591625.0,72519.82488,43287.5,53801.20651,2013.0,0.0,594250.0,68701.73631,39962.5,41315.16282,1931.25,12.78112448,1967.75,8.956242835,254.0,38.875,99.0,41.75,100.5622817,"R100, S110, S110, S110, S110, S110, S110, ",49.285758,-123.046706
125,0 N KOOTENAY ST,N KOOTENAY ST,0,0,0,6458,6461,,, Residential,2.0,671500.0,707.1067812,139150.0,162422.4276,2013.0,0.0,674500.0,707.1067812,140950.0,166947.911,1947.0,9.899494937,1970.0,42.42640687,,,,,100.4653218,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.284769,-123.025696
126,0 N LAKEWOOD DRIVE,N LAKEWOOD DRIVE,0,0,0,4957,4958,,, Residential,3.0,2333666.667,1902673.207,557000.0,711120.9461,2013.0,0.0,2169000.0,1763403.244,645666.6667,699030.996,1968.5,4.949747468,1968.5,4.949747468,,,,,100.4584687,"R100, R100, S130, S130, S130, S130, S200, S200, ",49.285363,-123.0618585
127,0 N NANAIMO ST,N NANAIMO ST,0,0,0,5230,5231,,, Arterial,3.0,645000.0,25980.76211,112366.6667,103703.4394,2013.0,0.0,652666.6667,28023.79941,115700.0,105660.636,1951.0,44.30575583,1980.0,21.07130751,,,,,100.5291601,"S110, S110, S110, S130, S130, S130, S130, S130, ",49.285246,-123.056525
128,0 N PENTICTON ST,N PENTICTON ST,0,0,0,5434,5435,,, Residential,2.0,652500.0,31819.80515,127400.0,125299.3216,2013.0,0.0,652000.0,39597.97975,130800.0,127562.0633,1959.5,53.03300859,1981.0,22.627417,446.75,57.25,205.75,75.75,100.5520499,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.286188,-123.051961
129,0 N RENFREW ST,N RENFREW ST,0,0,0,5749,5750,,, Secondary Arterial,2.0,583000.0,4242.640687,200500.0,707.1067812,2013.0,0.0,569500.0,3535.533906,205500.0,707.1067812,1995.0,0.0,1995.0,0.0,,,,,100.7220035,"R100, R100, S110, S230, S400, ",49.284862,-123.044085
131,0 N SKEENA ST,N SKEENA ST,0,0,0,6359,6360,,, Residential,2.0,675000.0,0.0,50400.0,28284.27125,2013.0,0.0,680000.0,0.0,50300.0,28142.84989,1934.5,7.778174593,1953.5,19.09188309,380.125,46.25,147.375,90.75,100.4511166,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.285616,-123.028323
132,0 N SLOCAN ST,N SLOCAN ST,0,0,0,5542,5543,,, Residential,4.0,670250.0,29747.54892,77225.0,79115.29035,2013.0,0.0,669000.0,30408.33219,76500.0,77082.94234,1933.25,6.551081336,1956.0,23.91652149,467.375,62.125,182.5,84.25,100.5491158,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.285759,-123.049331
133,0 N TEMPLETON DRIVE,N TEMPLETON DRIVE,0,0,0,5026,5028,,, Residential,59.0,124596.6102,21040.75656,108862.7119,33901.11329,2013.0,0.0,134781.3559,31199.26764,108245.7627,35191.5954,1987.067797,5.729128256,1987.067797,5.729128256,,,,,100.4754426,"S110, S110, S130, S130, S130, S130, S130, S230, ",49.285655,-123.059697
134,0 N VICTORIA DRIVE,N VICTORIA DRIVE,1,4779,0,4778,0,330.0,, Residential,3.0,6033666.667,4671918.378,743000.0,730925.4408,2013.0,0.0,4952333.333,3751044.699,630333.3333,549637.4563,1963.333333,44.45597073,1983.666667,9.237604307,,,,,73.8401891,"S200, S230, S230, S600, S700, S700, ",49.260872,-123.113953
135,0 NANAIMO ST,NANAIMO ST,0,0,0,5229,5230,,, Arterial,21.0,258190.4762,211055.8265,79690.47619,34573.36988,2013.0,0.0,259142.8571,211632.0594,76561.90476,27813.24282,1974.285714,18.1745505,1976.285714,14.84972342,,,,,100.4636912,"S110, S110, S130, S130, S130, S130, S130, ",49.284704,-123.056523
136,0 NELSON ST,NELSON ST,0,0,0,2658,2694,,, Arterial,2.0,992000.0,0.0,400.0,0.0,2013.0,0.0,992000.0,0.0,400.0,0.0,1961.0,0.0,1961.0,0.0,,,,,108.5461238,"S700, S700, ",49.274384,-123.115251
137,0 NELSON ST,NELSON ST,0,0,0,2610,2658,,, Residential,2.0,447000.0,15556.34919,468500.0,19091.88309,2013.0,0.0,397500.0,17677.66953,480000.0,19798.98987,1997.0,0.0,1997.0,0.0,,,,,114.0493167,"S135, S235, S700, U100, ",49.274384,-123.115251
138,0 ONTARIO PLACE,ONTARIO PLACE,0,0,0,3002,3084,,, Residential,10.0,803100.0,53645.85518,96070.0,103804.9458,2013.0,0.0,802200.0,33947.01754,88830.0,95525.73882,1941.4,33.74150099,1972.6,14.72111107,150.2,28.4,61.6,25.0,143.1615456,"S110, S110, S110, S110, S110, S110, S110, ",49.2323059,-123.10323365
139,0 PACIFIC BOULEVARD,PACIFIC BOULEVARD,0,0,0,2975,3130,,, Arterial,14.0,647000.0,248875.0072,124771.4286,67081.27595,2013.0,0.0,564857.1429,237047.8229,123464.2857,66972.97511,1994.142857,0.36313652,1994.142857,0.36313652,11641.48673,969.3274336,5102.699115,1618.123894,296.4598648,"R100, R100, R100, R100, S700, S700, U100, U100, ",49.2746453,-123.1133679
140,0 PACIFIC BOULEVARD,PACIFIC BOULEVARD,0,0,0,2926,2975,,, Arterial,,,,,,,,,,,,,,,,,,,,94.27809494,"S700, U100, ",49.2746453,-123.1133679
141,0 PENTICTON ST,PENTICTON ST,0,0,0,5433,5434,,, Residential,3.0,659333.3333,26274.1952,86233.33333,83555.15145,2013.0,0.0,661000.0,32046.84072,84233.33333,81136.07911,1935.333333,17.38773514,1963.333333,10.40833,408.75,50.875,170.25,70.625,100.5662068,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.283893,-123.051978
142,0 PEVERIL AV,PEVERIL AV,0,0,0,2946,3013,,, Residential,18.0,7503944.444,17806658.68,337133.3333,583598.6433,2013.0,0.0,7948277.778,18853245.35,334261.1111,574522.1852,1961.444444,20.59760758,1963.611111,20.4627032,280.9,32.2,129.7,48.2,203.7375775,"R100, S110, S110, S110, S110, S110, ",49.244563,-123.105187
143,0 PEVERIL AV,PEVERIL AV,0,0,0,2925,2946,,, Residential,8.0,1512375.0,105355.0968,347962.5,248834.2761,2013.0,0.0,1608500.0,112932.3438,356350.0,254371.5112,1975.375,25.4835381,1983.75,17.1610023,,,,,107.4625966,"R100, S110, S110, S110, S110, ",49.244563,-123.105187
144,0 POWELL ST,POWELL ST,0,0,0,3059,3158,,, Arterial,53.0,592117.6471,669059.628,266284.3137,245100.3659,2013.0,0.0,585333.3333,564018.2503,259670.5882,241343.0167,1953.307692,41.93437378,1985.365385,13.72992845,8862.333333,1266.888889,3465.888889,1106.0,152.4753599,"R100, S200, S200, S200, S200, S200, S230, S230, S235, S235, S235, ",49.28324,-123.102189
145,0 RENFREW ST,RENFREW ST,0,0,0,5748,5749,,, Secondary Arterial,28.0,424784.6154,337835.1879,216134.6154,216372.854,2013.0,0.0,399503.8462,367223.4715,227219.2308,214816.2508,1993.538462,26.39883447,1998.0,14.73227749,,,,,100.5000668,"R100, S110, S110, S400, ",49.284777,-123.044083
146,0 SALSBURY DRIVE,SALSBURY DRIVE,0,0,0,4639,0,,, Residential,1.0,1528000.0,,12200.0,,2013.0,,1276000.0,,139000.0,,1956.0,,1970.0,,,,,,86.84064288,"S200, S200, S300, S300, S600, S700, ",49.282086,-123.068261
147,0 SE MARINE DRIVE,SE MARINE DRIVE,0,0,0,2961,3006,,, Arterial,3.0,1075666.667,740565.5497,101600.0,88610.83455,2013.0,0.0,1099000.0,808445.4218,95133.33333,85479.84168,1974.0,16.37070554,1974.666667,16.92138686,,,,,79.29653086,"S110, S110, S110, S200, S300, ",49.21235,-123.106366
148,0 SEMANA CRESCENT,SEMANA CRESCENT,0,0,0,129,0,,, Residential,,,,,,,,,,,,,,,,,,,,364.7316183,"R100, S110, S110, S110, ",49.234847,-123.202271
149,0 SEMLIN DRIVE,SEMLIN DRIVE,0,0,0,4858,4859,,, Residential,60.0,196116.6667,161705.643,69683.33333,15826.75451,2013.0,0.0,185000.0,150568.5271,64676.66667,30888.79105,1974.9,0.774596669,1974.916667,0.645497224,327.3,24.9,161.2,84.8,100.563337,"S130, S131, S230, S300, S300, S300, S300, ",49.284013,-123.063605
150,0 SENNOK CRESCENT,SENNOK CRESCENT,1,104,0,101,0,152.0,, Residential,,,,,,,,,,,,,,,,,,,,81.75973434,"S110, S110, S110, ",49.235534,-123.204247
151,0 SENNOK CRESCENT,SENNOK CRESCENT,0,0,0,101,102,,, Residential,,,,,,,,,,,,,,,,,,,,46.61350157,"S110, S110, S110, ",49.235534,-123.204247
152,0 SENNOK CRESCENT,SENNOK CRESCENT,1,104,0,101,0,150.0,, Residential,,,,,,,,,,,,,,,,,,,,228.5554581,"R100, S110, S110, S110, ",49.235534,-123.204247
153,0 SKEENA ST,SKEENA ST,0,0,0,6359,6361,,, Residential,2.0,675000.0,0.0,85500.0,79903.06627,2013.0,0.0,680000.0,0.0,82650.0,78276.72068,1932.0,8.485281374,1958.0,28.28427125,0.0,0.0,0.0,0.0,101.3068631,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.281991,-123.028334
154,0 SLOCAN ST,SLOCAN ST,0,0,0,5541,5542,,, Residential,6.0,725166.6667,60121.26634,154266.6667,66503.13276,2013.0,0.0,720833.3333,52916.60105,154450.0,72307.61371,1979.5,10.40672859,1979.833333,10.7966044,468.25,60.5,208.5,75.125,100.503195,"S110, S110, S110, S110, S110, S110, S110, S110, ",49.284789,-123.049341
155,0 SMITHE ST,SMITHE ST,0,0,0,2754,2783,,, Residential,1.0,,,,,,,,,,,,,,,,,,,53.23425764,"S135, S700, U100, ",49.275434,-123.113883
156,0 SMITHE ST,SMITHE ST,0,0,0,2754,0,,, Residential,,,,,,,,,,,,,,,,,,,,142.1580265,"R100, S135, S700, U100, ",49.275434,-123.113883
158,0 SMITHE ST,SMITHE ST,0,0,0,2669,2712,,, Arterial,1.0,353000.0,,424000.0,,2013.0,,324000.0,,435000.0,,1997.0,,1997.0,,,,,,105.386861,"S135, S200, S230, S235, S700, ",49.275434,-123.113883
159,0 SUZHOU ALLEY,SUZHOU ALLEY,0,0,0,3024,3054,,, Residential,,,,,,,,,,,,,,,,,,,,51.77650633,"R100, S230, S235, S410, ",49.280609,-123.124716
160,0 SWITCHMEN ST,SWITCHMEN ST,0,0,0,3146,0,,, Residential,,,,,,,,,,,,,,,,,,,,73.41784762,"S200, S200, S300, ",49.2708109666667,-123.101521533333
161,0 TAMATH CRESCENT,TAMATH CRESCENT,1,136,0,0,0,163.0,, Residential,,,,,,,,,,,,,,,,,,,,310.2922123,"R100, S110, S110, S110, ",49.234655,-123.199769
162,0 TAMATH CRESCENT,TAMATH CRESCENT,0,0,0,142,0,,, Residential,,,,,,,,,,,,,,,,,,,,31.23184997,"S110, S110, ",49.234655,-123.199769
163,0 TAMATH CRESCENT,TAMATH CRESCENT,1,136,0,142,0,161.0,, Residential,,,,,,,,,,,,,,,,,,,,48.72707533,"S110, S110, S110, ",49.234655,-123.199769
164,0 TEMPLETON DRIVE,TEMPLETON DRIVE,0,0,0,5025,5026,,, Residential,13.0,1006700.0,1699653.878,586000.0,828778.3178,2013.0,0.0,956692.3077,1565981.236,540153.8462,688927.6505,1990.384615,9.023473662,1990.384615,9.023473662,0.0,0.0,0.0,0.0,100.542798,"S110, S110, S130, S130, S130, S130, S131, S230, ",49.285655,-123.059697
165,0 TROUNCE ALLEY,TROUNCE ALLEY,0,0,0,2968,3058,,, Residential,6.0,717600.2,706336.7856,209200.2,116956.4167,2013.0,0.0,669000.2,654246.392,207000.2,121608.4187,1918.0,13.19090596,1974.5,16.97939928,,,,,174.1458802,"S130, S135, S200, S200, S200, S200, S200, S230, S230, S230, S230, S235, S235, S235, ",49.2831687,-123.1058007
166,0 VICTORIA DRIVE,VICTORIA DRIVE,0,0,0,4776,4778,,, Secondary Arterial,2.0,566000.0,41012.19331,801500.0,651245.3455,2013.0,0.0,550500.0,40305.08653,678000.0,731148.4117,1959.0,2.828427125,1985.0,21.21320344,,,,,100.5398594,"S131, S200, S200, S200, S230, S230, S300, S300, S700, ",49.284824,-123.065515
167,0 W 10TH AV,W 10TH AV,0,0,0,2952,3032,,, Residential,16.0,1386562.5,1604123.56,279043.75,291046.081,2013.0,0.0,1322125.0,1474083.122,266093.75,262537.1782,1936.375,36.71307669,1978.6875,22.08987325,0.0,0.0,0.0,0.0,140.7445651,"S110, S110, S110, S110, S130, S130, S130, S130, S131, S400, ",49.262087,-123.105048
168,0 W 11TH AV,W 11TH AV,0,0,0,2951,3030,,, Residential,24.0,1091000.0,299143.9962,217450.0,97388.90661,2013.0,0.0,1046458.333,294974.1299,217191.6667,105917.5804,1928.75,34.42730211,1980.75,11.49007133,,,,,140.6566442,"S110, S110, S110, S110, S110, S130, S130, S131, ",49.261172,-123.104994
