StrID,streetName,StartX,StartY,MidX,MidY,EndX,EndY,DeadEndX,DeadEndY
363,W 17TH AV,-123.107133111,49.2556993386,-123.108431159,49.2557239726,-123.109729206,49.2557486067,0,0
364,W 18TH AV,-123.107176993,49.2547103185,-123.108475413,49.2547346868,-123.109773832,49.2547590551,0,0
50,E 22ND AV,-123.104878942,49.2509574707,-123.103901649,49.2509853895,-123.102918355,49.250968229,0,0
496,E 40TH AV,-123.084758562,49.2337622444,-123.083641225,49.2337476935,-123.082523888,49.2337331427,0,0
56,E 29TH AV,-123.103871774,49.2445133616,-123.103224824,49.2445030257,-123.102577884,49.2444920206,0,0
294,E 8TH AV,-123.102913745,49.2637283603,-123.101912263,49.2637105458,-123.100910787,49.2636924911,0,0
209,W 8TH AV,-123.104848462,49.2637634112,-123.105815436,49.2637812132,-123.106782411,49.2637990151,0,0
140,PACIFIC BOULEVARD,-123.106365353,49.2770901688,-123.107013175,49.2771022385,-123.107660997,49.2771143083,0,0
235,DRAKE ST,-123.121387936,49.2719538265,-123.122533075,49.2726931128,-123.123677094,49.2734341305,0,0
452,CAMBIE ST,-123.118115367,49.2760989725,-123.118741079,49.2753353703,-123.119264111,49.2745123097,0,0
298,E HASTINGS ST,-123.102239645,49.2813786036,-123.100936497,49.2813545764,-123.099633358,49.2813300485,0,0
410,BUTE ST,-123.131217181,49.2831849131,-123.131748879,49.2828330738,-123.13228057,49.2824812232,0,0
431,W 49TH AV,-123.128300254,49.2265470686,-123.130099613,49.2266108103,-123.131898962,49.2266748313,0,0
481,E 24TH AV,-123.083861581,49.2490968406,-123.082892851,49.2490818255,-123.081924121,49.2490668104,0,0
232,COLUMBIA ST,-123.102135813,49.2837643331,-123.102147838,49.283498614,-123.102159863,49.2832328949,0,0
58,E 30TH AV,-123.105220183,49.2433450544,-123.104575115,49.2433337832,-123.103930044,49.2433226997,0,0
41,E 17TH AV,-123.103903828,49.2557222753,-123.103579405,49.2557164718,-123.103254981,49.2557106684,0,0
398,W GEORGIA ST,-123.112258199,49.2787042309,-123.112743901,49.2790185024,-123.113229603,49.279332774,0,0
227,CAMBIE ST,-123.10857736,49.2847452206,-123.108669646,49.2845294211,-123.108761932,49.2843136215,-123.10857736,49.28474522
310,KEEFER ST,-123.102200606,49.2792678923,-123.100970998,49.2794991591,-123.099713891,49.2794758567,0,0
345,SALSBURY DRIVE,-123.068204162,49.2834497211,-123.068208793,49.2832533762,-123.068213424,49.2830570313,0,0
488,E 33RD AV,-123.083465673,49.2402519969,-123.08314059,49.2402498962,-123.082815508,49.2402477954,0,0
14,W 59TH AV,-123.106236869,49.2168068531,-123.108016358,49.2168304877,-123.109795845,49.2168542405,0,0
286,E 53RD AV,-123.103909043,49.2220026175,-123.102823865,49.2219788548,-123.101738718,49.2219537531,0,0
82,E 54TH AV,-123.106095204,49.221145108,-123.105017641,49.221121612,-123.103940078,49.221098124,0,0
39,E 16TH AV,-123.104904062,49.2566458009,-123.104060353,49.2566304954,-123.103216644,49.2566151898,0,0
45,E 19TH AV,-123.104751083,49.2537584924,-123.103780487,49.2537417809,-123.10280989,49.2537250738,0,0
51,E 23RD AV,-123.104925485,49.249908612,-123.103904037,49.2499266998,-123.102889176,49.2499599801,0,0
186,W 27TH AV,-123.105055897,49.2468447281,-123.106287385,49.2468676549,-123.107518872,49.2468905687,0,0
256,E 27TH AV,-123.103240856,49.2472769382,-123.102200046,49.247237474,-123.10115656,49.2472197292,0,0
485,E 31ST AV,-123.084012366,49.2425103315,-123.083370665,49.2425054011,-123.082728969,49.2424998157,0,0
471,E 12TH AV,-123.083344737,49.2596635203,-123.082377097,49.2596556113,-123.081409457,49.2596477022,0,0
255,E 26TH AV,-123.103210864,49.2480432786,-123.102151629,49.2480032331,-123.101089711,49.247985182,0,0
258,E 28TH AV,-123.102515825,49.2459927777,-123.10186998,49.2459820558,-123.101224137,49.2459711587,0,0
277,E 45TH AV,-123.103671879,49.2294098558,-123.102591518,49.2293885919,-123.101511147,49.2293678149,0,0
307,KAMLOOPS ST,-123.054565729,49.2838794605,-123.054566412,49.28342744,-123.054566711,49.282975419,0,0
12,SE MARINE DRIVE,-123.105489623,49.2121167768,-123.103831396,49.2116118212,-123.102178245,49.2110886777,0,0
412,CHILCO ST,-123.142617396,49.290563592,-123.143148065,49.2902120416,-123.1436789,49.289860744,0,0
28,DIEPPE PLACE,-123.026309847,49.2562078379,-123.025913063,49.2567434907,-123.026679048,49.256450589,0,0
108,JACKSON AV,-123.09326192,49.2847956755,-123.093279482,49.284384653,-123.093297082,49.2839736322,0,0
325,N PENTICTON ST,-123.051936459,49.2856852483,-123.051935417,49.2862023503,-123.051933874,49.286719451,0,0
341,RENFREW ST,-123.044057733,49.2838674485,-123.044058136,49.2834155263,-123.044058538,49.2829636042,0,0
379,W 41ST AV,-123.108099619,49.2332376237,-123.109410741,49.233281601,-123.110721863,49.2333255784,0,0
194,W 41ST AV,-123.105639138,49.2331539322,-123.106869361,49.2331962919,-123.108099619,49.2332376237,0,0
376,W 39TH AV,-123.109311295,49.2356371273,-123.109964207,49.2356594978,-123.110617137,49.2356813013,0,0
242,E 13TH AV,-123.103101851,49.2593273675,-123.102100064,49.2593096237,-123.101098276,49.2592918799,0,0
170,W 13TH AV,-123.105037221,49.25936174,-123.106003662,49.2593787718,-123.106970104,49.2593958036,0,0
115,KINGSWAY,-123.100216958,49.2636793773,-123.099857757,49.2632665154,-123.099498556,49.2628536535,0,0
290,E 57TH AV,-123.104016343,49.2184967029,-123.102947852,49.2184742961,-123.101879357,49.2184521559,0,0
490,E 35TH AV,-123.084637833,49.2382322158,-123.084082563,49.2382249732,-123.083527292,49.2382177321,0,0
370,W 23RD AV,-123.107387212,49.2499548622,-123.108685342,49.2499795063,-123.109983473,49.2500041504,0,0
73,E 46TH AV,-123.105832304,49.2285472293,-123.104751989,49.2285257797,-123.103671674,49.2285043301,0,0
196,W 43RD AV,-123.105717755,49.2313026359,-123.106948495,49.2313266366,-123.108179246,49.2313500739,0,0
27,COMMERCIAL DRIVE,-123.070305381,49.2843426179,-123.070310699,49.2840894815,-123.070316017,49.2838363452,-123.07030538,49.28434262
200,W 47TH AV,-123.105867511,49.2276431823,-123.107097128,49.2276643556,-123.108326749,49.2276853488,0,0
198,W 45TH AV,-123.105796253,49.229449388,-123.107025348,49.2294893101,-123.108254441,49.2295293002,0,0
179,W 1ST AV,-123.106087869,49.2702110913,-123.106303174,49.2702150265,-123.10651848,49.2702189617,0,0
181,W 20TH AV,-123.104797685,49.2527463806,-123.106029615,49.252769748,-123.107261545,49.2527931155,0,0
126,N LAKEWOOD DRIVE,-123.061619974,49.2848132569,-123.061612185,49.2852650498,-123.061604146,49.2857168383,0,0
302,GARDEN DRIVE,-123.057763884,49.2838892678,-123.057771547,49.2834367538,-123.057781376,49.2829842817,0,0
9,E 69TH AV,-123.106687215,49.2094196098,-123.104491991,49.2093715605,-123.102296747,49.2093244355,0,0
278,E 46TH AV,-123.103671674,49.2285043301,-123.102588293,49.2284832796,-123.10150491,49.2284623125,0,0
2,E 58TH AV,-123.106207967,49.2176992023,-123.104059075,49.2176568873,-123.101910242,49.217611368,0,0
403,W WOODSTOCK AV,-123.108075514,49.2337735645,-123.109386375,49.2338177397,-123.110697236,49.233861899,0,0
413,DENMAN ST,-123.139668173,49.288656153,-123.140199695,49.2883043566,-123.140730886,49.2879520621,0,0
411,CARDERO ST,-123.136524263,49.2866207681,-123.137055482,49.286268815,-123.137586508,49.2859165715,0,0
409,BROUGHTON ST,-123.134165105,49.2850927958,-123.134696602,49.2847409923,-123.135228039,49.2843890966,0,0
401,W PENDER ST,-123.107557267,49.2810725817,-123.107998505,49.2811527032,-123.108439743,49.2812328246,0,0
111,KEEFER PLACE,-123.104423976,49.2792401062,-123.105276116,49.2793265526,-123.106122642,49.2794621518,0,0
382,W 44TH AV,-123.108217165,49.230442273,-123.109532173,49.2304846896,-123.110847181,49.2305271061,0,0
21,W 58TH AV,-123.106207967,49.2176992023,-123.108611088,49.2177293573,-123.111014208,49.2177595122,0,0
374,W 37TH AV,-123.109214973,49.2372697022,-123.109882476,49.2372154753,-123.110549984,49.237161317,0,0
312,KOOTENAY ST,-123.025676478,49.2838544117,-123.025677288,49.2834024027,-123.025678744,49.2829503954,0,0
32,E 10TH AV,-123.10491917,49.262074362,-123.103952588,49.2620571637,-123.102986005,49.2620399585,0,0
349,SMITHE ST,-123.115561008,49.276520965,-123.116045705,49.2768351995,-123.116529801,49.2771503567,0,0
22,ALEXANDER ST,-123.102135813,49.2837643331,-123.103191142,49.2835659012,-123.104246321,49.283491064,0,0
337,POWELL ST,-123.099551693,49.2831838449,-123.100855778,49.28320837,-123.102159863,49.2832328949,0,0
128,N PENTICTON ST,-123.051936871,49.2847807657,-123.051936561,49.285233007,-123.051936459,49.2856852483,0,0
299,E KING EDWARD AV,-123.103180982,49.2488094191,-123.102101366,49.2487910901,-123.101021752,49.2487726847,0,0
268,E 37TH AV,-123.103540724,49.2372778156,-123.102578611,49.2372579822,-123.101616486,49.2372387397,0,0
61,E 33RD AV,-123.105337284,49.2405691696,-123.104694567,49.2405570133,-123.104051844,49.2405451658,0,0
263,E 33RD AV,-123.102760853,49.240520613,-123.102115891,49.240508528,-123.101470924,49.2404967644,0,0
60,E 32ND AV,-123.103340765,49.2420192245,-123.103017284,49.2420134952,-123.102693803,49.2420077658,-123.10334076,49.24201922
185,W 26TH AV,-123.105022288,49.2477447217,-123.106250789,49.2477676991,-123.10747929,49.2477906765,0,0
52,E 26TH AV,-123.10500809,49.2480729525,-123.104109481,49.2480579054,-123.103210864,49.2480432786,0,0
53,E 27TH AV,-123.105035536,49.2473053834,-123.104138196,49.2472911301,-123.103240856,49.2472769382,0,0
106,HALSS CRESCENT,-123.198273156,49.2339074452,-123.198494323,49.2339669462,-123.19871549,49.2340264471,-123.19871549,49.23402645
336,PEVERIL AV,-123.10785853,49.2465967008,-123.109144379,49.247380019,-123.110581113,49.2478489527,0,0
142,PEVERIL AV,-123.105162491,49.2445345471,-123.106115561,49.245060226,-123.106977144,49.2458211696,0,0
492,E 37TH AV,-123.084686249,49.2364753628,-123.084129478,49.2364690075,-123.083572714,49.2364621322,0,0
306,JACKSON AV,-123.093297082,49.2839736322,-123.093322189,49.283519746,-123.093345847,49.2830657818,0,0
86,E 5TH AV,-123.10473626,49.2664761425,-123.103768574,49.2664585445,-123.102800887,49.2664409464,0,0
291,E 5TH AV,-123.102800887,49.2664409464,-123.101799255,49.2664227936,-123.100797626,49.2664044809,0,0
377,W 3RD AV,-123.10659608,49.268318106,-123.108001879,49.2683442813,-123.109407678,49.2683704566,0,0
320,N KAMLOOPS ST,-123.054562307,49.2856885439,-123.054561487,49.2862066126,-123.054558459,49.2867246732,0,0
327,N SKEENA ST,-123.028298875,49.2856662713,-123.028298375,49.2861852443,-123.028296801,49.2867042153,0,0
322,N KOOTENAY ST,-123.02567629,49.2856654176,-123.02567402,49.2861844751,-123.025671824,49.286703533,0,0
80,E 52ND AV,-123.106035969,49.2229532838,-123.104957131,49.2229292514,-123.103878292,49.2229052845,0,0
72,E 45TH AV,-123.105796253,49.229449388,-123.104734066,49.2294296219,-123.103671879,49.2294098558,0,0
331,NANAIMO ST,-123.056520454,49.2838826947,-123.056520694,49.2834305227,-123.056527203,49.2829783976,0,0
122,N GARDEN DRIVE,-123.057748287,49.2847926158,-123.05773961,49.2852449514,-123.05773188,49.2856973042,0,0
224,ALEXANDER ST,-123.102135813,49.2837643331,-123.100830471,49.2840085252,-123.099511339,49.2840879127,0,0
234,DAVIE ST,-123.119796711,49.2730087073,-123.120579643,49.2735153585,-123.121362575,49.2740220097,0,0
396,W CORDOVA ST,-123.10677254,49.282924579,-123.107970183,49.2831435826,-123.109167807,49.2833626917,0,0
385,W 47TH AV,-123.108326749,49.2276853488,-123.109552376,49.2277076142,-123.110778003,49.2277298796,0,0
239,E 10TH AV,-123.102986005,49.2620399585,-123.10198411,49.2620223088,-123.10098221,49.2620049548,0,0
449,BURRARD ST,-123.125980646,49.2811817408,-123.126510535,49.2808311859,-123.127040417,49.2804806205,0,0
442,ALBERNI ST,-123.121723567,49.2839981861,-123.122730352,49.2846503553,-123.123737136,49.2853025245,0,0
8,E 64TH AV,-123.105489623,49.2121167768,-123.103964125,49.2124336226,-123.10212152,49.2124056208,0,0
287,E 54TH AV,-123.103940078,49.221098124,-123.102861157,49.2210746227,-123.101782238,49.2210510122,0,0
330,N VICTORIA DRIVE,-123.065476778,49.2854973585,-123.065469121,49.2859482502,-123.065461463,49.2863991419,-123.06546146,49.28639914
323,N NANAIMO ST,-123.05650998,49.2856906311,-123.056506448,49.2861483853,-123.05649799,49.2866060754,0,0
351,TEMPLETON DRIVE,-123.059700027,49.2838985023,-123.059709318,49.2834464139,-123.059717677,49.2829943073,0,0
40,E 17TH AV,-123.10496161,49.2557413794,-123.104432719,49.2557318273,-123.103903828,49.2557222753,0,0
281,E 49TH AV,-123.103783248,49.2257009812,-123.102699908,49.2256794701,-123.101616576,49.2256575543,0,0
283,E 50TH AV,-123.103812415,49.224754492,-123.102730829,49.2247319974,-123.101649157,49.2247145699,0,0
121,N CASSIAR ST,-123.030856227,49.2847646425,-123.030855285,49.285216695,-123.030854357,49.2856687475,0,0
465,DENMAN ST,-123.138605842,49.2893598279,-123.139136942,49.289007891,-123.139668173,49.288656153,0,0
124,N KASLO ST,-123.046683017,49.2847745342,-123.046681781,49.2852268208,-123.046680599,49.2856791075,0,0
173,W 16TH AV,-123.105153476,49.256651547,-123.1061214,49.256675885,-123.107089323,49.2567002231,0,0
365,W 19TH AV,-123.107216785,49.2538067027,-123.108515236,49.253831142,-123.109813686,49.2538555813,0,0
248,E 18TH AV,-123.102771092,49.2546296497,-123.101825329,49.2546135699,-123.100879562,49.2545977376,0,0
203,W 4TH AV,-123.104698146,49.2673801678,-123.105665535,49.2673974534,-123.106632924,49.267414739,0,0
417,IRONWORK PASSAGE,-123.12774773,49.2676275852,-123.128778608,49.2679494923,-123.130059453,49.2678805769,0,0
66,E 3RD AV,-123.104660938,49.2682842361,-123.103693169,49.2682668493,-123.102725399,49.2682494625,0,0
107,HEATLEY AV,-123.089381797,49.2842147933,-123.089388623,49.2840584249,-123.089395449,49.2839020566,-123.0893818,49.28421479
353,TROUNCE ALLEY,-123.10657482,49.2833862689,-123.107773074,49.2836045612,-123.108971328,49.2838228535,0,0
208,W 7TH AV,-123.104811396,49.2646674,-123.105778384,49.2646856475,-123.106745371,49.264703895,0,0
23,ATHLETES WAY,-123.10456111,49.2715206451,-123.105296009,49.2715340619,-123.106030908,49.2715474786,0,0
168,W 11TH AV,-123.104958461,49.261171801,-123.105924706,49.2611886133,-123.106890947,49.2612056135,0,0
199,W 46TH AV,-123.105832304,49.2285472293,-123.107061889,49.2285683799,-123.108291476,49.2285893877,0,0
474,E 15TH AV,-123.083483543,49.2569078174,-123.082561116,49.2568701974,-123.081638689,49.2568325774,0,0
47,E 1ST AV,-123.102646698,49.2701480318,-123.102600638,49.2701471952,-123.102554579,49.2701463586,0,0
188,W 2ND AV,-123.104621599,49.2692338777,-123.105589374,49.2692511546,-123.10655715,49.2692684315,0,0
388,W 4TH AV,-123.106632924,49.267414739,-123.108022696,49.2674403174,-123.109412468,49.2674658957,0,0
342,ROBSON ST,-123.114939388,49.2782034417,-123.114452944,49.2778893518,-123.113966569,49.2775751553,0,0
371,W 26TH AV,-123.10747929,49.2477906765,-123.108776907,49.2478148176,-123.110074516,49.2478393897,0,0
102,FALAISE PLACE,-123.028415458,49.2561895206,-123.028641555,49.2563379846,-123.028867652,49.2564864485,-123.02886765,49.25648645
429,W 47TH AV,-123.128247345,49.2283867847,-123.130132207,49.2284526933,-123.132017061,49.2285188154,0,0
453,CANADA PLACE,-123.115459452,49.2881403545,-123.116838693,49.2885081358,-123.118222502,49.288843067,0,0
357,W 11TH AV,-123.106890947,49.2612056135,-123.108202456,49.2612292735,-123.10951339,49.2612375202,0,0
360,W 14TH AV,-123.107018011,49.2584927297,-123.108315968,49.258514878,-123.109613925,49.2585370262,0,0
407,WOODLAND DRIVE,-123.072554084,49.2834764688,-123.072558353,49.2832935309,-123.072562622,49.2831105929,0,0
212,W HASTINGS ST,-123.104329998,49.2814675325,-123.105754879,49.2817264454,-123.107179759,49.2819853584,0,0
146,SALSBURY DRIVE,-123.068171026,49.2849973601,-123.068179385,49.2846068252,-123.068187744,49.2842162904,-123.06817103,49.28499736
149,SEMLIN DRIVE,-123.063554025,49.2848233453,-123.063562183,49.2843710836,-123.063570559,49.2839188258,0,0
164,TEMPLETON DRIVE,-123.059683903,49.2848028402,-123.059691811,49.2843506685,-123.059700027,49.2838985023,0,0
103,GARDEN DRIVE,-123.057748287,49.2847926158,-123.057756071,49.2843409415,-123.057763884,49.2838892678,0,0
276,E 44TH AV,-123.103627123,49.2303126061,-123.102541934,49.2302920403,-123.101456738,49.2302719041,0,0
387,W 49TH AV,-123.108398963,49.2258131148,-123.109567085,49.2258559123,-123.110735207,49.2258987098,0,0
95,E WOODSTOCK AV,-123.105614543,49.2336918439,-123.104648549,49.2336722143,-123.103682556,49.2336525846,0,0
65,E 39TH AV,-123.105537588,49.2355085223,-123.104574307,49.2354884218,-123.103611025,49.2354683214,0,0
408,BIDWELL ST,-123.138096276,49.2876382419,-123.138627796,49.2872861629,-123.139159262,49.2869340031,0,0
94,E PENDER ST,-123.104371048,49.2804936864,-123.103328952,49.2804433409,-123.102281692,49.2804289544,0,0
309,KEEFER PLACE,-123.107601719,49.279701477,-123.108028438,49.2797714789,-123.108455158,49.2798414807,-123.10845516,49.27984148
328,N SLOCAN ST,-123.049308701,49.2856823696,-123.049308405,49.2861993914,-123.049306583,49.2867164102,0,0
432,W 55TH AV,-123.128512542,49.2205030242,-123.130546957,49.2204054834,-123.132588708,49.2204345456,0,0
229,CASSIAR ST,-123.030858096,49.2838598267,-123.030859023,49.2834076121,-123.030859952,49.2829553975,0,0
25,BOUNDARY ROAD,-123.023504975,49.2847605338,-123.02350995,49.2843078242,-123.023514926,49.2838551147,0,0
270,E 39TH AV,-123.103611025,49.2354683214,-123.102599185,49.2354470031,-123.10158734,49.235425872,0,0
211,W CORDOVA ST,-123.10428898,49.2824700901,-123.10553076,49.2826973346,-123.10677254,49.282924579,0,0
402,W PENDER ST,-123.108439743,49.2812328246,-123.109197946,49.2813685735,-123.109956149,49.2815043224,0,0
300,E PENDER ST,-123.102281692,49.2804289544,-123.100977679,49.2804045259,-123.099673669,49.280379907,0,0
478,E 20TH AV,-123.083726121,49.2527097181,-123.082759233,49.2526953445,-123.081792343,49.2526810952,0,0
324,N NANAIMO ST,-123.05649799,49.2866060754,-123.05649757,49.2866654927,-123.05649715,49.28672491,0,0
479,E 21ST AV,-123.083760281,49.2518070856,-123.082793869,49.2517920411,-123.081827456,49.2517769965,0,0
480,E 22ND AV,-123.083795305,49.2509044255,-123.082826362,49.2508895849,-123.081857418,49.2508747443,0,0
462,CONNAUGHT DRIVE,-123.127730928,49.2435273156,-123.128874661,49.2435453039,-123.130015329,49.2436250372,0,0
448,BURNABY ST,-123.130230185,49.278370083,-123.131237635,49.2790224564,-123.132245084,49.2796748298,0,0
55,E 29TH AV,-123.105162491,49.2445345471,-123.104517132,49.2445240082,-123.103871774,49.2445133616,0,0
59,E 30TH AV,-123.103930044,49.2433226997,-123.103280703,49.2433118086,-123.102631475,49.2432955076,0,0
119,MIDLOTHIAN AV,-123.105337284,49.2405691696,-123.107318817,49.2414775365,-123.109067111,49.2429871553,0,0
54,E 28TH AV,-123.10509667,49.2460516263,-123.104481112,49.2460266158,-123.103864512,49.246016327,0,0
136,NELSON ST,-123.114986013,49.2741181233,-123.115458959,49.2745057554,-123.115960533,49.2748561672,0,0
444,BARCLAY ST,-123.124913267,49.2818878598,-123.12592034,49.2825398932,-123.126927413,49.2831919266,0,0
451,BUTE ST,-123.130155847,49.2838872424,-123.13068652,49.283536087,-123.131217181,49.2831849131,0,0
314,MAIN ST,-123.099511339,49.2840879127,-123.099531516,49.2836358788,-123.099551693,49.2831838449,0,0
31,DUNLEVY AV,-123.095212305,49.2848663341,-123.095231118,49.2844375303,-123.095249815,49.2840087214,0,0
326,N RENFREW ST,-123.044055767,49.2856774872,-123.044054202,49.2861955897,-123.044052638,49.2867136922,0,0
